Naziv_proteina,molska_frakcija_A_uredjen,molska_frakcija_A_neuredjen,frakcijska_razlika_A,molska_frakcija_C_uredjen,molska_frakcija_C_neuredjen,frakcijska_razlika_C,molska_frakcija_D_uredjen,molska_frakcija_D_neuredjen,frakcijska_razlika_D,molska_frakcija_E_uredjen,molska_frakcija_E_neuredjen,frakcijska_razlika_E,molska_frakcija_F_uredjen,molska_frakcija_F_neuredjen,frakcijska_razlika_F,molska_frakcija_G_uredjen,molska_frakcija_G_neuredjen,frakcijska_razlika_G,molska_frakcija_H_uredjen,molska_frakcija_H_neuredjen,frakcijska_razlika_H,molska_frakcija_I_uredjen,molska_frakcija_I_neuredjen,frakcijska_razlika_I,molska_frakcija_K_uredjen,molska_frakcija_K_neuredjen,frakcijska_razlika_K,molska_frakcija_L_uredjen,molska_frakcija_L_neuredjen,frakcijska_razlika_L,molska_frakcija_M_uredjen,molska_frakcija_M_neuredjen,frakcijska_razlika_M,molska_frakcija_N_uredjen,molska_frakcija_N_neuredjen,frakcijska_razlika_N,molska_frakcija_P_uredjen,molska_frakcija_P_neuredjen,frakcijska_razlika_P,molska_frakcija_Q_uredjen,molska_frakcija_Q_neuredjen,frakcijska_razlika_Q,molska_frakcija_R_uredjen,molska_frakcija_R_neuredjen,frakcijska_razlika_R,molska_frakcija_S_uredjen,molska_frakcija_S_neuredjen,frakcijska_razlika_S,molska_frakcija_T_uredjen,molska_frakcija_T_neuredjen,frakcijska_razlika_T,molska_frakcija_V_uredjen,molska_frakcija_V_neuredjen,frakcijska_razlika_V,molska_frakcija_W_uredjen,molska_frakcija_W_neuredjen,frakcijska_razlika_W,molska_frakcija_Y_uredjen,molska_frakcija_Y_neuredjen,frakcijska_razlika_Y
ADM72988.1 ___nucleoprotein,0.058,0.0631,-0.0801,0.0083,0.0,0.0,0.0414,0.0961,-0.5688,0.0497,0.1021,-0.513,0.0442,0.027,0.6354,0.0663,0.027,1.453,0.0387,0.027,0.4309,0.0663,0.048,0.3798,0.0525,0.039,0.3445,0.1354,0.0661,1.0488,0.0028,0.012,-0.77,0.0525,0.0541,-0.029,0.0304,0.1021,-0.7024,0.0525,0.0901,-0.4174,0.0387,0.0511,-0.2424,0.0691,0.0961,-0.2813,0.0691,0.042,0.6427,0.0856,0.042,1.0369,0.0055,0.003,0.8398,0.0331,0.012,1.7597
AER59705.1 ___nucleoprotein,0.0823,0.0571,0.4396,0.0077,0.0,0.0,0.0334,0.1314,-0.7457,0.054,0.1114,-0.5155,0.0591,0.0086,5.898,0.0668,0.04,0.671,0.0437,0.0343,0.2746,0.0463,0.0229,1.0244,0.0566,0.0486,0.1644,0.126,0.0514,1.4493,0.036,0.0171,1.0994,0.0411,0.0486,-0.1532,0.0257,0.0914,-0.7188,0.0617,0.0857,-0.2802,0.0463,0.0429,0.0797,0.0488,0.08,-0.3895,0.0334,0.08,-0.5823,0.0848,0.0286,1.9692,0.0077,0.0029,1.6992,0.0386,0.0171,1.2494
AER59714.1 ___nucleoprotein,0.0823,0.0571,0.4396,0.0077,0.0,0.0,0.0334,0.1314,-0.7457,0.054,0.1114,-0.5155,0.0591,0.0086,5.898,0.0668,0.04,0.671,0.0437,0.0343,0.2746,0.0463,0.0229,1.0244,0.0566,0.0486,0.1644,0.126,0.0514,1.4493,0.036,0.0171,1.0994,0.0411,0.0486,-0.1532,0.0257,0.0914,-0.7188,0.0617,0.0857,-0.2802,0.0463,0.0429,0.0797,0.0488,0.08,-0.3895,0.0334,0.08,-0.5823,0.0848,0.0286,1.9692,0.0077,0.0029,1.6992,0.0386,0.0171,1.2494
AEW11935.1 ___nucleoprotein,0.058,0.0601,-0.0341,0.0083,0.0,0.0,0.0414,0.0931,-0.5549,0.0497,0.1081,-0.5401,0.0442,0.027,0.6354,0.0663,0.027,1.453,0.0387,0.024,0.6098,0.0691,0.048,0.4373,0.0525,0.036,0.4565,0.1354,0.0661,1.0488,0.0028,0.012,-0.77,0.0525,0.0571,-0.0801,0.0304,0.1021,-0.7024,0.0525,0.0901,-0.4174,0.0387,0.0511,-0.2424,0.0691,0.0931,-0.2582,0.0691,0.045,0.5331,0.0829,0.042,0.9712,0.0055,0.003,0.8398,0.0331,0.015,1.2077
AFV31137.1 ___nucleoprotein,0.0593,0.0587,0.0114,0.0085,0.0,0.0,0.0424,0.1026,-0.5872,0.0424,0.1114,-0.6198,0.0452,0.0264,0.7125,0.0678,0.0323,1.1017,0.0395,0.0264,0.4984,0.0678,0.044,0.5412,0.0537,0.0352,0.5252,0.1384,0.0645,1.1455,0.0028,0.0117,-0.7592,0.0508,0.044,0.1559,0.0311,0.0968,-0.6789,0.0508,0.085,-0.4021,0.0395,0.0499,-0.2067,0.0678,0.1026,-0.3395,0.0678,0.0469,0.4449,0.0876,0.0411,1.133,0.0056,0.0029,0.9266,0.0311,0.0176,0.766
AFV31150.1 ___nucleoprotein,0.0593,0.0587,0.0114,0.0085,0.0,0.0,0.0424,0.1026,-0.5872,0.0424,0.1114,-0.6198,0.0452,0.0264,0.7125,0.0678,0.0323,1.1017,0.0395,0.0264,0.4984,0.0678,0.044,0.5412,0.0537,0.0352,0.5252,0.1384,0.0645,1.1455,0.0028,0.0117,-0.7592,0.0508,0.044,0.1559,0.0311,0.0968,-0.6789,0.0508,0.085,-0.4021,0.0395,0.0499,-0.2067,0.0678,0.1026,-0.3395,0.0678,0.0469,0.4449,0.0876,0.0411,1.133,0.0056,0.0029,0.9266,0.0311,0.0176,0.766
AFV31157.1 ___nucleoprotein,0.0593,0.0587,0.0114,0.0085,0.0,0.0,0.0424,0.1026,-0.5872,0.0424,0.1114,-0.6198,0.0452,0.0264,0.7125,0.0678,0.0323,1.1017,0.0395,0.0264,0.4984,0.0678,0.044,0.5412,0.0537,0.0352,0.5252,0.1384,0.0645,1.1455,0.0028,0.0117,-0.7592,0.0508,0.044,0.1559,0.0311,0.0968,-0.6789,0.0508,0.085,-0.4021,0.0395,0.0499,-0.2067,0.0678,0.1026,-0.3395,0.0678,0.0469,0.4449,0.0876,0.0411,1.133,0.0056,0.0029,0.9266,0.0311,0.0176,0.766
AFV31164.1 ___nucleoprotein,0.0593,0.0587,0.0114,0.0085,0.0,0.0,0.0424,0.1026,-0.5872,0.0424,0.1114,-0.6198,0.0452,0.0264,0.7125,0.0678,0.0323,1.1017,0.0395,0.0264,0.4984,0.0678,0.044,0.5412,0.0537,0.0352,0.5252,0.1384,0.0645,1.1455,0.0028,0.0117,-0.7592,0.0508,0.044,0.1559,0.0311,0.0997,-0.6884,0.0508,0.085,-0.4021,0.0395,0.0499,-0.2067,0.0678,0.0997,-0.32,0.0678,0.0469,0.4449,0.0876,0.0411,1.133,0.0056,0.0029,0.9266,0.0311,0.0176,0.766
AFV31171.1 ___nucleoprotein,0.0593,0.0587,0.0114,0.0085,0.0,0.0,0.0424,0.1026,-0.5872,0.0424,0.1114,-0.6198,0.0452,0.0264,0.7125,0.0678,0.0323,1.1017,0.0395,0.0264,0.4984,0.0678,0.044,0.5412,0.0537,0.0352,0.5252,0.1384,0.0645,1.1455,0.0028,0.0117,-0.7592,0.0508,0.044,0.1559,0.0311,0.0968,-0.6789,0.0508,0.085,-0.4021,0.0395,0.0499,-0.2067,0.0678,0.1026,-0.3395,0.0678,0.0469,0.4449,0.0876,0.0411,1.133,0.0056,0.0029,0.9266,0.0311,0.0176,0.766
AFV31178.1 ___nucleoprotein,0.0598,0.0581,0.0291,0.0085,0.0,0.0,0.0427,0.0988,-0.5676,0.0427,0.1105,-0.6131,0.0456,0.0262,0.7423,0.0684,0.032,1.1383,0.0399,0.0233,0.7151,0.0684,0.0407,0.6801,0.0541,0.032,0.6928,0.1339,0.0698,0.9193,0.0028,0.0116,-0.755,0.0513,0.0465,0.1026,0.0313,0.0959,-0.6733,0.0513,0.0872,-0.412,0.0399,0.0523,-0.2377,0.0655,0.1047,-0.3739,0.0684,0.0465,0.4701,0.0883,0.0436,1.0255,0.0057,0.0029,0.9601,0.0313,0.0174,0.7968
AFV31185.1 ___nucleoprotein,0.0598,0.0581,0.0291,0.0085,0.0,0.0,0.0427,0.0988,-0.5676,0.0427,0.1105,-0.6131,0.0456,0.0262,0.7423,0.0684,0.032,1.1383,0.0399,0.0233,0.7151,0.0684,0.0407,0.6801,0.0541,0.032,0.6928,0.1339,0.0698,0.9193,0.0028,0.0116,-0.755,0.0513,0.0465,0.1026,0.0313,0.0959,-0.6733,0.0513,0.0843,-0.3917,0.0399,0.0552,-0.2779,0.0655,0.1047,-0.3739,0.0684,0.0465,0.4701,0.0883,0.0436,1.0255,0.0057,0.0029,0.9601,0.0313,0.0174,0.7968
AFV31192.1 ___nucleoprotein,0.0598,0.0581,0.0291,0.0085,0.0,0.0,0.0427,0.0988,-0.5676,0.0427,0.1105,-0.6131,0.0456,0.0262,0.7423,0.0684,0.032,1.1383,0.0399,0.0233,0.7151,0.0684,0.0407,0.6801,0.0541,0.032,0.6928,0.1339,0.0698,0.9193,0.0028,0.0116,-0.755,0.0513,0.0465,0.1026,0.0313,0.0959,-0.6733,0.0513,0.0872,-0.412,0.0399,0.0552,-0.2779,0.0655,0.1017,-0.356,0.0684,0.0465,0.4701,0.0883,0.0436,1.0255,0.0057,0.0029,0.9601,0.0313,0.0174,0.7968
AFV31199.1 ___nucleoprotein,0.0598,0.0581,0.0291,0.0085,0.0,0.0,0.0427,0.0988,-0.5676,0.0427,0.1105,-0.6131,0.0456,0.0262,0.7423,0.0684,0.032,1.1383,0.0399,0.0233,0.7151,0.0684,0.0407,0.6801,0.0541,0.0349,0.5518,0.1339,0.0698,0.9193,0.0028,0.0116,-0.755,0.0513,0.0465,0.1026,0.0313,0.0959,-0.6733,0.0513,0.0843,-0.3917,0.0399,0.0523,-0.2377,0.0655,0.1047,-0.3739,0.0684,0.0465,0.4701,0.0883,0.0436,1.0255,0.0057,0.0029,0.9601,0.0313,0.0174,0.7968
AFV31206.1 ___nucleoprotein,0.0595,0.0556,0.0708,0.0085,0.0,0.0,0.0425,0.0994,-0.5726,0.0425,0.1111,-0.6176,0.0453,0.0263,0.7224,0.068,0.0322,1.1138,0.0397,0.0234,0.6955,0.068,0.0409,0.6609,0.0538,0.0351,0.534,0.136,0.0673,1.0219,0.0028,0.0117,-0.7578,0.051,0.0468,0.0899,0.0312,0.0965,-0.6771,0.051,0.0877,-0.4187,0.0397,0.0497,-0.2021,0.068,0.1023,-0.3357,0.068,0.0468,0.4533,0.0878,0.0468,0.8771,0.0057,0.0029,0.9377,0.0312,0.0175,0.7762
AFV31213.1 ___nucleoprotein,0.0595,0.0556,0.0708,0.0085,0.0,0.0,0.0425,0.0994,-0.5726,0.0425,0.1111,-0.6176,0.0453,0.0263,0.7224,0.068,0.0322,1.1138,0.0397,0.0234,0.6955,0.068,0.0409,0.6609,0.0538,0.0351,0.534,0.136,0.0673,1.0219,0.0028,0.0117,-0.7578,0.051,0.0468,0.0899,0.0312,0.0965,-0.6771,0.051,0.0877,-0.4187,0.0397,0.0497,-0.2021,0.068,0.1023,-0.3357,0.068,0.0468,0.4533,0.0878,0.0468,0.8771,0.0057,0.0029,0.9377,0.0312,0.0175,0.7762
AFV31220.1 ___nucleoprotein,0.0598,0.0581,0.0291,0.0085,0.0,0.0,0.0427,0.0988,-0.5676,0.0427,0.1105,-0.6131,0.0456,0.0262,0.7423,0.0684,0.032,1.1383,0.0399,0.0233,0.7151,0.0684,0.0407,0.6801,0.0541,0.0349,0.5518,0.1339,0.0698,0.9193,0.0028,0.0116,-0.755,0.0513,0.0465,0.1026,0.0313,0.0959,-0.6733,0.0513,0.0872,-0.412,0.0399,0.0494,-0.1929,0.0655,0.1047,-0.3739,0.0684,0.0465,0.4701,0.0883,0.0436,1.0255,0.0057,0.0029,0.9601,0.0313,0.0174,0.7968
AFV31227.1 ___nucleoprotein,0.0598,0.0581,0.0291,0.0085,0.0,0.0,0.0427,0.0988,-0.5676,0.0427,0.1105,-0.6131,0.0456,0.0262,0.7423,0.0684,0.032,1.1383,0.0399,0.0233,0.7151,0.0684,0.0407,0.6801,0.0541,0.0349,0.5518,0.1339,0.0698,0.9193,0.0028,0.0116,-0.755,0.0513,0.0465,0.1026,0.0313,0.0959,-0.6733,0.0513,0.0872,-0.412,0.0399,0.0494,-0.1929,0.0655,0.1047,-0.3739,0.0684,0.0465,0.4701,0.0883,0.0436,1.0255,0.0057,0.0029,0.9601,0.0313,0.0174,0.7968
AFV31234.1 ___nucleoprotein,0.0598,0.0581,0.0291,0.0085,0.0,0.0,0.0427,0.0988,-0.5676,0.0427,0.1105,-0.6131,0.0456,0.0262,0.7423,0.0684,0.032,1.1383,0.0399,0.0233,0.7151,0.0684,0.0407,0.6801,0.0541,0.0349,0.5518,0.1339,0.0698,0.9193,0.0028,0.0116,-0.755,0.0513,0.0465,0.1026,0.0313,0.0959,-0.6733,0.0513,0.0872,-0.412,0.0399,0.0494,-0.1929,0.0655,0.1047,-0.3739,0.0684,0.0465,0.4701,0.0883,0.0436,1.0255,0.0057,0.0029,0.9601,0.0313,0.0174,0.7968
AFV31241.1 ___nucleoprotein,0.0598,0.0581,0.0291,0.0085,0.0,0.0,0.0427,0.0988,-0.5676,0.0427,0.1105,-0.6131,0.0456,0.0262,0.7423,0.0684,0.032,1.1383,0.0399,0.0233,0.7151,0.0684,0.0407,0.6801,0.0541,0.0349,0.5518,0.1339,0.0698,0.9193,0.0028,0.0116,-0.755,0.0513,0.0465,0.1026,0.0313,0.0959,-0.6733,0.0513,0.0872,-0.412,0.0399,0.0494,-0.1929,0.0655,0.1047,-0.3739,0.0684,0.0465,0.4701,0.0883,0.0436,1.0255,0.0057,0.0029,0.9601,0.0313,0.0174,0.7968
AFV31248.1 ___nucleoprotein,0.0598,0.0581,0.0291,0.0085,0.0,0.0,0.0427,0.0988,-0.5676,0.0427,0.1105,-0.6131,0.0456,0.0262,0.7423,0.0684,0.032,1.1383,0.0399,0.0233,0.7151,0.0684,0.0407,0.6801,0.0541,0.0349,0.5518,0.1339,0.0698,0.9193,0.0028,0.0116,-0.755,0.0513,0.0465,0.1026,0.0313,0.0959,-0.6733,0.0513,0.0872,-0.412,0.0399,0.0494,-0.1929,0.0655,0.1047,-0.3739,0.0684,0.0465,0.4701,0.0883,0.0436,1.0255,0.0057,0.0029,0.9601,0.0313,0.0174,0.7968
AFV31255.1 ___nucleoprotein,0.0598,0.0581,0.0291,0.0085,0.0,0.0,0.0427,0.0988,-0.5676,0.0427,0.1105,-0.6131,0.0456,0.0262,0.7423,0.0684,0.032,1.1383,0.0399,0.0233,0.7151,0.0684,0.0407,0.6801,0.0541,0.0349,0.5518,0.1339,0.0698,0.9193,0.0028,0.0116,-0.755,0.0513,0.0465,0.1026,0.0313,0.0959,-0.6733,0.0513,0.0872,-0.412,0.0399,0.0494,-0.1929,0.0655,0.1047,-0.3739,0.0684,0.0465,0.4701,0.0883,0.0436,1.0255,0.0057,0.0029,0.9601,0.0313,0.0174,0.7968
AFV31262.1 ___nucleoprotein,0.0598,0.0581,0.0291,0.0085,0.0,0.0,0.0427,0.0988,-0.5676,0.0427,0.1105,-0.6131,0.0456,0.0262,0.7423,0.0684,0.032,1.1383,0.0399,0.0233,0.7151,0.0684,0.0407,0.6801,0.0541,0.0349,0.5518,0.1339,0.0698,0.9193,0.0028,0.0116,-0.755,0.0513,0.0465,0.1026,0.0313,0.0959,-0.6733,0.0513,0.0872,-0.412,0.0399,0.0494,-0.1929,0.0655,0.1047,-0.3739,0.0684,0.0465,0.4701,0.0883,0.0436,1.0255,0.0057,0.0029,0.9601,0.0313,0.0174,0.7968
AFV31269.1 ___nucleoprotein,0.0598,0.0581,0.0291,0.0085,0.0,0.0,0.0427,0.0988,-0.5676,0.0427,0.1105,-0.6131,0.0456,0.0262,0.7423,0.0684,0.032,1.1383,0.0399,0.0233,0.7151,0.0684,0.0407,0.6801,0.0541,0.0349,0.5518,0.1339,0.0698,0.9193,0.0028,0.0116,-0.755,0.0513,0.0465,0.1026,0.0313,0.0959,-0.6733,0.0513,0.0872,-0.412,0.0399,0.0494,-0.1929,0.0655,0.1047,-0.3739,0.0684,0.0465,0.4701,0.0883,0.0436,1.0255,0.0057,0.0029,0.9601,0.0313,0.0174,0.7968
AFV31276.1 ___nucleoprotein,0.0598,0.0581,0.0291,0.0085,0.0,0.0,0.0427,0.0988,-0.5676,0.0427,0.1105,-0.6131,0.0456,0.0262,0.7423,0.0684,0.032,1.1383,0.0399,0.0233,0.7151,0.0684,0.0407,0.6801,0.0541,0.0349,0.5518,0.1339,0.0698,0.9193,0.0028,0.0116,-0.755,0.0513,0.0465,0.1026,0.0313,0.0959,-0.6733,0.0513,0.0872,-0.412,0.0399,0.0494,-0.1929,0.0655,0.1047,-0.3739,0.0684,0.0465,0.4701,0.0883,0.0436,1.0255,0.0057,0.0029,0.9601,0.0313,0.0174,0.7968
AFV31283.1 ___nucleoprotein,0.0598,0.0581,0.0291,0.0085,0.0,0.0,0.0427,0.0988,-0.5676,0.0427,0.1105,-0.6131,0.0456,0.0262,0.7423,0.0684,0.032,1.1383,0.0399,0.0233,0.7151,0.0684,0.0407,0.6801,0.0541,0.0349,0.5518,0.1339,0.0698,0.9193,0.0028,0.0116,-0.755,0.0513,0.0465,0.1026,0.0313,0.0959,-0.6733,0.0513,0.0872,-0.412,0.0399,0.0494,-0.1929,0.0655,0.1047,-0.3739,0.0684,0.0465,0.4701,0.0883,0.0436,1.0255,0.0057,0.0029,0.9601,0.0313,0.0174,0.7968
AFV31290.1 ___nucleoprotein,0.0598,0.0581,0.0291,0.0085,0.0,0.0,0.0427,0.0988,-0.5676,0.0427,0.1105,-0.6131,0.0456,0.0262,0.7423,0.0684,0.032,1.1383,0.0399,0.0233,0.7151,0.0684,0.0407,0.6801,0.0541,0.0349,0.5518,0.1339,0.0698,0.9193,0.0028,0.0116,-0.755,0.0513,0.0465,0.1026,0.0313,0.0959,-0.6733,0.0513,0.0872,-0.412,0.0399,0.0494,-0.1929,0.0655,0.1047,-0.3739,0.0684,0.0465,0.4701,0.0883,0.0436,1.0255,0.0057,0.0029,0.9601,0.0313,0.0174,0.7968
AFV31297.1 ___nucleoprotein,0.0598,0.0581,0.0291,0.0085,0.0,0.0,0.0427,0.0988,-0.5676,0.0427,0.1105,-0.6131,0.0456,0.0262,0.7423,0.0684,0.032,1.1383,0.0399,0.0233,0.7151,0.0684,0.0407,0.6801,0.0541,0.0349,0.5518,0.1339,0.0698,0.9193,0.0028,0.0116,-0.755,0.0513,0.0465,0.1026,0.0313,0.0959,-0.6733,0.0513,0.0872,-0.412,0.0399,0.0494,-0.1929,0.0655,0.1047,-0.3739,0.0684,0.0465,0.4701,0.0883,0.0436,1.0255,0.0057,0.0029,0.9601,0.0313,0.0174,0.7968
AFV31304.1 ___nucleoprotein,0.0598,0.0581,0.0291,0.0085,0.0,0.0,0.0427,0.0988,-0.5676,0.0427,0.1105,-0.6131,0.0456,0.0262,0.7423,0.0684,0.032,1.1383,0.0399,0.0233,0.7151,0.0684,0.0407,0.6801,0.0541,0.0349,0.5518,0.1339,0.0698,0.9193,0.0028,0.0116,-0.755,0.0513,0.0465,0.1026,0.0313,0.0959,-0.6733,0.0513,0.0872,-0.412,0.0399,0.0494,-0.1929,0.0655,0.1047,-0.3739,0.0684,0.0465,0.4701,0.0883,0.0436,1.0255,0.0057,0.0029,0.9601,0.0313,0.0174,0.7968
AFV31311.1 ___nucleoprotein,0.0598,0.0581,0.0291,0.0085,0.0,0.0,0.0427,0.0988,-0.5676,0.0427,0.1105,-0.6131,0.0456,0.0262,0.7423,0.0684,0.032,1.1383,0.0399,0.0233,0.7151,0.0684,0.0407,0.6801,0.0541,0.0349,0.5518,0.1339,0.0698,0.9193,0.0028,0.0116,-0.755,0.0513,0.0465,0.1026,0.0313,0.0959,-0.6733,0.0513,0.0872,-0.412,0.0399,0.0494,-0.1929,0.0655,0.1047,-0.3739,0.0684,0.0465,0.4701,0.0883,0.0436,1.0255,0.0057,0.0029,0.9601,0.0313,0.0174,0.7968
AFV31318.1 ___nucleoprotein,0.0598,0.0581,0.0291,0.0085,0.0,0.0,0.0427,0.0988,-0.5676,0.0427,0.1105,-0.6131,0.0456,0.0262,0.7423,0.0684,0.032,1.1383,0.0399,0.0233,0.7151,0.0684,0.0407,0.6801,0.0541,0.0349,0.5518,0.1339,0.0698,0.9193,0.0028,0.0116,-0.755,0.0513,0.0465,0.1026,0.0313,0.0959,-0.6733,0.0513,0.0872,-0.412,0.0399,0.0494,-0.1929,0.0655,0.1047,-0.3739,0.0684,0.0465,0.4701,0.0883,0.0436,1.0255,0.0057,0.0029,0.9601,0.0313,0.0174,0.7968
AFV31325.1 ___nucleoprotein,0.0579,0.0602,-0.0397,0.0083,0.0,0.0,0.0413,0.0964,-0.5713,0.0496,0.1084,-0.5427,0.0441,0.0301,0.4634,0.0661,0.0241,1.7438,0.0413,0.0211,0.9599,0.0689,0.0482,0.4291,0.0523,0.0331,0.5798,0.135,0.0633,1.1341,0.0028,0.012,-0.7713,0.0523,0.0542,-0.0346,0.0303,0.1024,-0.7041,0.0523,0.0904,-0.4208,0.0386,0.0572,-0.3261,0.0689,0.0964,-0.2855,0.0689,0.0422,0.6332,0.0826,0.0422,0.9599,0.0055,0.003,0.8292,0.0331,0.0151,1.195
AFV31332.1 ___nucleoprotein,0.0593,0.0616,-0.0367,0.0085,0.0,0.0,0.0424,0.0968,-0.5621,0.0424,0.1114,-0.6198,0.0452,0.0264,0.7125,0.0678,0.0323,1.1017,0.0395,0.0235,0.6857,0.0678,0.044,0.5412,0.0537,0.0352,0.5252,0.1384,0.0645,1.1455,0.0028,0.0117,-0.7592,0.0508,0.0499,0.0199,0.0311,0.0968,-0.6789,0.0508,0.088,-0.422,0.0395,0.0499,-0.2067,0.0678,0.1026,-0.3395,0.0678,0.044,0.5412,0.0876,0.0411,1.133,0.0056,0.0029,0.9266,0.0311,0.0176,0.766
AFV31339.1 ___nucleoprotein,0.0579,0.0542,0.067,0.0083,0.0,0.0,0.0413,0.0964,-0.5713,0.0496,0.1084,-0.5427,0.0441,0.0271,0.626,0.0661,0.0241,1.7438,0.0386,0.0241,0.6006,0.0716,0.0452,0.5853,0.0523,0.0361,0.4481,0.135,0.0663,1.0371,0.0055,0.012,-0.5427,0.0496,0.0542,-0.0854,0.0358,0.0964,-0.6284,0.0523,0.0904,-0.4208,0.0386,0.0542,-0.2886,0.0716,0.0964,-0.2569,0.0689,0.0482,0.4291,0.0744,0.0482,0.5434,0.0055,0.003,0.8292,0.0331,0.0151,1.195
AFV31346.1 ___nucleoprotein,0.0598,0.061,-0.0199,0.0085,0.0,0.0,0.0427,0.0988,-0.5676,0.0427,0.1105,-0.6131,0.0456,0.0262,0.7423,0.0684,0.032,1.1383,0.0399,0.0233,0.7151,0.0684,0.0407,0.6801,0.0541,0.0349,0.5518,0.1339,0.0698,0.9193,0.0028,0.0116,-0.755,0.0513,0.0465,0.1026,0.0313,0.0959,-0.6733,0.0513,0.0872,-0.412,0.0399,0.0494,-0.1929,0.0655,0.1047,-0.3739,0.0684,0.0436,0.5681,0.0883,0.0436,1.0255,0.0057,0.0029,0.9601,0.0313,0.0174,0.7968
AFV31353.1 ___nucleoprotein,0.0598,0.061,-0.0199,0.0085,0.0,0.0,0.0427,0.0988,-0.5676,0.0427,0.1105,-0.6131,0.0456,0.0262,0.7423,0.0684,0.032,1.1383,0.0399,0.0233,0.7151,0.0684,0.0407,0.6801,0.0541,0.0349,0.5518,0.1339,0.0698,0.9193,0.0028,0.0116,-0.755,0.0513,0.0465,0.1026,0.0313,0.0959,-0.6733,0.0513,0.0872,-0.412,0.0399,0.0494,-0.1929,0.0655,0.1047,-0.3739,0.0684,0.0436,0.5681,0.0883,0.0436,1.0255,0.0057,0.0029,0.9601,0.0313,0.0174,0.7968
AFV31360.1 ___nucleoprotein,0.0598,0.061,-0.0199,0.0085,0.0,0.0,0.0427,0.0988,-0.5676,0.0427,0.1105,-0.6131,0.0456,0.0262,0.7423,0.0684,0.032,1.1383,0.0399,0.0233,0.7151,0.0684,0.0407,0.6801,0.0541,0.0349,0.5518,0.1339,0.0698,0.9193,0.0028,0.0116,-0.755,0.0513,0.0465,0.1026,0.0313,0.0959,-0.6733,0.0513,0.0872,-0.412,0.0399,0.0494,-0.1929,0.0655,0.1047,-0.3739,0.0684,0.0436,0.5681,0.0883,0.0436,1.0255,0.0057,0.0029,0.9601,0.0313,0.0174,0.7968
AFV31367.1 ___nucleoprotein,0.061,0.0598,0.0203,0.0087,0.0,0.0,0.0407,0.094,-0.5671,0.0436,0.1168,-0.6267,0.0465,0.0228,1.0407,0.0698,0.0256,1.7209,0.0378,0.0256,0.4738,0.0727,0.0342,1.1257,0.0552,0.0427,0.2924,0.1337,0.0769,0.7384,0.0029,0.0142,-0.7959,0.0523,0.0427,0.2244,0.032,0.094,-0.6599,0.0494,0.0883,-0.4405,0.0407,0.0456,-0.1072,0.0669,0.0997,-0.3295,0.061,0.0541,0.1278,0.0872,0.0427,1.0407,0.0029,0.0057,-0.4898,0.0349,0.0142,1.4488
AFV31374.1 ___nucleoprotein,0.058,0.0571,0.0167,0.0083,0.0,0.0,0.0414,0.0961,-0.5688,0.0497,0.1081,-0.5401,0.0442,0.027,0.6354,0.0663,0.024,1.7597,0.0387,0.024,0.6098,0.0691,0.048,0.4373,0.0525,0.036,0.4565,0.1354,0.0661,1.0488,0.0028,0.012,-0.77,0.0525,0.0541,-0.029,0.0304,0.1021,-0.7024,0.0525,0.0901,-0.4174,0.0387,0.0541,-0.2845,0.0691,0.0961,-0.2813,0.0691,0.045,0.5331,0.0829,0.042,0.9712,0.0055,0.003,0.8398,0.0331,0.015,1.2077
AGC02883.1 ___nucleoprotein,0.0879,0.0723,0.2151,0.0071,0.0,0.0,0.0499,0.1258,-0.6034,0.0523,0.1164,-0.5509,0.0523,0.0094,4.5392,0.0641,0.0409,0.5688,0.0428,0.0283,0.5107,0.0499,0.044,0.133,0.0451,0.0314,0.4352,0.1283,0.0629,1.0394,0.0285,0.0063,3.5321,0.0523,0.0597,-0.1254,0.0285,0.0881,-0.6763,0.0618,0.0786,-0.2144,0.038,0.0786,-0.5166,0.0404,0.0849,-0.5244,0.0428,0.044,-0.0288,0.0713,0.0126,4.6651,0.0095,0.0,0.0,0.0475,0.0157,2.0214
AGC02891.1 ___nucleoprotein,0.0879,0.0723,0.2151,0.0071,0.0,0.0,0.0499,0.1226,-0.5933,0.0523,0.1195,-0.5627,0.0523,0.0094,4.5392,0.0641,0.0377,0.6995,0.0428,0.0314,0.3596,0.0499,0.0409,0.2202,0.0451,0.0346,0.3047,0.1283,0.0597,1.1468,0.0285,0.0063,3.5321,0.0523,0.0597,-0.1254,0.0285,0.0912,-0.6874,0.0618,0.0818,-0.2447,0.038,0.0755,-0.4964,0.0404,0.0881,-0.5414,0.0428,0.044,-0.0288,0.0713,0.0126,4.6651,0.0095,0.0,0.0,0.0475,0.0126,2.7767
AGL50925.1 ___nucleoprotein,0.0843,0.0547,0.5424,0.007,0.0,0.0,0.0398,0.135,-0.7052,0.0656,0.0932,-0.2968,0.0492,0.0096,4.0984,0.0703,0.0707,-0.0068,0.0445,0.0193,1.3064,0.0492,0.0257,0.9119,0.0515,0.0482,0.0682,0.1335,0.0643,1.0758,0.0187,0.0161,0.1653,0.0328,0.0643,-0.4902,0.0304,0.0932,-0.6735,0.0585,0.0707,-0.1723,0.0375,0.0386,-0.0289,0.0585,0.0772,-0.2413,0.0422,0.0643,-0.3445,0.082,0.0322,1.5492,0.0094,0.0,0.0,0.0351,0.0225,0.5607
