Naziv_proteina,molska_frakcija_A_uredjen,molska_frakcija_A_neuredjen,frakcijska_razlika_A,molska_frakcija_C_uredjen,molska_frakcija_C_neuredjen,frakcijska_razlika_C,molska_frakcija_D_uredjen,molska_frakcija_D_neuredjen,frakcijska_razlika_D,molska_frakcija_E_uredjen,molska_frakcija_E_neuredjen,frakcijska_razlika_E,molska_frakcija_F_uredjen,molska_frakcija_F_neuredjen,frakcijska_razlika_F,molska_frakcija_G_uredjen,molska_frakcija_G_neuredjen,frakcijska_razlika_G,molska_frakcija_H_uredjen,molska_frakcija_H_neuredjen,frakcijska_razlika_H,molska_frakcija_I_uredjen,molska_frakcija_I_neuredjen,frakcijska_razlika_I,molska_frakcija_K_uredjen,molska_frakcija_K_neuredjen,frakcijska_razlika_K,molska_frakcija_L_uredjen,molska_frakcija_L_neuredjen,frakcijska_razlika_L,molska_frakcija_M_uredjen,molska_frakcija_M_neuredjen,frakcijska_razlika_M,molska_frakcija_N_uredjen,molska_frakcija_N_neuredjen,frakcijska_razlika_N,molska_frakcija_P_uredjen,molska_frakcija_P_neuredjen,frakcijska_razlika_P,molska_frakcija_Q_uredjen,molska_frakcija_Q_neuredjen,frakcijska_razlika_Q,molska_frakcija_R_uredjen,molska_frakcija_R_neuredjen,frakcijska_razlika_R,molska_frakcija_S_uredjen,molska_frakcija_S_neuredjen,frakcijska_razlika_S,molska_frakcija_T_uredjen,molska_frakcija_T_neuredjen,frakcijska_razlika_T,molska_frakcija_V_uredjen,molska_frakcija_V_neuredjen,frakcijska_razlika_V,molska_frakcija_W_uredjen,molska_frakcija_W_neuredjen,frakcijska_razlika_W,molska_frakcija_Y_uredjen,molska_frakcija_Y_neuredjen,frakcijska_razlika_Y
AIG95949.1 ___matrix protein,0.0647,0.08,-0.1915,0.01,0.0,0.0,0.0547,0.048,0.1401,0.0199,0.04,-0.5025,0.0398,0.016,1.4876,0.0547,0.08,-0.3159,0.0199,0.024,-0.1708,0.0896,0.064,0.3993,0.0597,0.048,0.2438,0.1194,0.072,0.6584,0.0299,0.016,0.8657,0.0299,0.064,-0.5336,0.0995,0.136,-0.2684,0.0547,0.0,0.0,0.0199,0.056,-0.6446,0.0348,0.12,-0.7098,0.0945,0.08,0.1816,0.0746,0.04,0.8657,0.01,0.0,0.0,0.0199,0.016,0.2438
AIG95958.1 ___matrix protein,0.0647,0.08,-0.1915,0.01,0.0,0.0,0.0547,0.048,0.1401,0.0199,0.04,-0.5025,0.0398,0.016,1.4876,0.0547,0.08,-0.3159,0.0199,0.024,-0.1708,0.0896,0.064,0.3993,0.0597,0.048,0.2438,0.1194,0.072,0.6584,0.0299,0.016,0.8657,0.0299,0.064,-0.5336,0.0995,0.136,-0.2684,0.0547,0.0,0.0,0.0199,0.056,-0.6446,0.0348,0.12,-0.7098,0.0945,0.08,0.1816,0.0746,0.04,0.8657,0.01,0.0,0.0,0.0199,0.016,0.2438
AIG95967.1 ___matrix protein,0.0647,0.08,-0.1915,0.01,0.0,0.0,0.0547,0.048,0.1401,0.0199,0.04,-0.5025,0.0398,0.016,1.4876,0.0547,0.08,-0.3159,0.0199,0.024,-0.1708,0.0896,0.064,0.3993,0.0597,0.048,0.2438,0.1194,0.072,0.6584,0.0299,0.016,0.8657,0.0299,0.064,-0.5336,0.0995,0.136,-0.2684,0.0547,0.0,0.0,0.0199,0.056,-0.6446,0.0348,0.12,-0.7098,0.0945,0.08,0.1816,0.0746,0.04,0.8657,0.01,0.0,0.0,0.0199,0.016,0.2438
AIG95976.1 ___matrix protein,0.0647,0.08,-0.1915,0.01,0.0,0.0,0.0547,0.048,0.1401,0.0199,0.04,-0.5025,0.0398,0.016,1.4876,0.0547,0.08,-0.3159,0.0199,0.024,-0.1708,0.0896,0.064,0.3993,0.0597,0.048,0.2438,0.1194,0.072,0.6584,0.0299,0.016,0.8657,0.0299,0.064,-0.5336,0.0995,0.136,-0.2684,0.0547,0.0,0.0,0.0199,0.056,-0.6446,0.0348,0.12,-0.7098,0.0945,0.08,0.1816,0.0746,0.04,0.8657,0.01,0.0,0.0,0.0199,0.016,0.2438
AIG95985.1 ___matrix protein,0.0647,0.08,-0.1915,0.01,0.0,0.0,0.0547,0.048,0.1401,0.0199,0.04,-0.5025,0.0398,0.016,1.4876,0.0547,0.08,-0.3159,0.0199,0.024,-0.1708,0.0896,0.064,0.3993,0.0597,0.048,0.2438,0.1194,0.072,0.6584,0.0299,0.016,0.8657,0.0299,0.064,-0.5336,0.0995,0.136,-0.2684,0.0547,0.0,0.0,0.0199,0.056,-0.6446,0.0348,0.12,-0.7098,0.0945,0.08,0.1816,0.0746,0.04,0.8657,0.01,0.0,0.0,0.0199,0.016,0.2438
AIG95994.1 ___matrix protein,0.0647,0.08,-0.1915,0.01,0.0,0.0,0.0547,0.048,0.1401,0.0199,0.04,-0.5025,0.0398,0.016,1.4876,0.0547,0.08,-0.3159,0.0199,0.024,-0.1708,0.0896,0.064,0.3993,0.0597,0.048,0.2438,0.1194,0.072,0.6584,0.0299,0.016,0.8657,0.0299,0.064,-0.5336,0.0995,0.136,-0.2684,0.0547,0.0,0.0,0.0199,0.056,-0.6446,0.0348,0.12,-0.7098,0.0945,0.08,0.1816,0.0746,0.04,0.8657,0.01,0.0,0.0,0.0199,0.016,0.2438
AIG96003.1 ___matrix protein,0.0647,0.08,-0.1915,0.01,0.0,0.0,0.0547,0.048,0.1401,0.0199,0.04,-0.5025,0.0398,0.016,1.4876,0.0547,0.08,-0.3159,0.0199,0.024,-0.1708,0.0896,0.064,0.3993,0.0597,0.048,0.2438,0.1194,0.072,0.6584,0.0299,0.016,0.8657,0.0299,0.064,-0.5336,0.0995,0.136,-0.2684,0.0547,0.0,0.0,0.0199,0.056,-0.6446,0.0348,0.12,-0.7098,0.0945,0.08,0.1816,0.0746,0.04,0.8657,0.01,0.0,0.0,0.0199,0.016,0.2438
AIG96012.1 ___matrix protein,0.0647,0.08,-0.1915,0.01,0.0,0.0,0.0547,0.048,0.1401,0.0199,0.04,-0.5025,0.0398,0.016,1.4876,0.0547,0.08,-0.3159,0.0199,0.024,-0.1708,0.0896,0.064,0.3993,0.0597,0.048,0.2438,0.1194,0.072,0.6584,0.0299,0.016,0.8657,0.0299,0.064,-0.5336,0.0995,0.136,-0.2684,0.0547,0.0,0.0,0.0199,0.056,-0.6446,0.0348,0.12,-0.7098,0.0945,0.08,0.1816,0.0746,0.04,0.8657,0.01,0.0,0.0,0.0199,0.016,0.2438
AIG96021.1 ___matrix protein,0.0647,0.08,-0.1915,0.01,0.0,0.0,0.0547,0.048,0.1401,0.0199,0.04,-0.5025,0.0398,0.016,1.4876,0.0547,0.08,-0.3159,0.0199,0.024,-0.1708,0.0896,0.064,0.3993,0.0597,0.048,0.2438,0.1194,0.072,0.6584,0.0299,0.016,0.8657,0.0299,0.064,-0.5336,0.0995,0.136,-0.2684,0.0547,0.0,0.0,0.0199,0.056,-0.6446,0.0348,0.12,-0.7098,0.0945,0.08,0.1816,0.0746,0.04,0.8657,0.01,0.0,0.0,0.0199,0.016,0.2438
AIG96030.1 ___matrix protein,0.0647,0.08,-0.1915,0.01,0.0,0.0,0.0547,0.048,0.1401,0.0199,0.04,-0.5025,0.0398,0.016,1.4876,0.0547,0.08,-0.3159,0.0199,0.024,-0.1708,0.0896,0.064,0.3993,0.0597,0.048,0.2438,0.1194,0.072,0.6584,0.0299,0.016,0.8657,0.0299,0.064,-0.5336,0.0995,0.136,-0.2684,0.0547,0.0,0.0,0.0199,0.056,-0.6446,0.0348,0.12,-0.7098,0.0945,0.08,0.1816,0.0746,0.04,0.8657,0.01,0.0,0.0,0.0199,0.016,0.2438
AIG96039.1 ___matrix protein,0.0647,0.08,-0.1915,0.01,0.0,0.0,0.0547,0.048,0.1401,0.0199,0.04,-0.5025,0.0398,0.016,1.4876,0.0547,0.08,-0.3159,0.0199,0.024,-0.1708,0.0896,0.064,0.3993,0.0597,0.048,0.2438,0.1194,0.072,0.6584,0.0299,0.016,0.8657,0.0299,0.064,-0.5336,0.0995,0.136,-0.2684,0.0547,0.0,0.0,0.0199,0.056,-0.6446,0.0348,0.12,-0.7098,0.0945,0.08,0.1816,0.0746,0.04,0.8657,0.01,0.0,0.0,0.0199,0.016,0.2438
AIG96048.1 ___matrix protein,0.0647,0.08,-0.1915,0.01,0.0,0.0,0.0547,0.048,0.1401,0.0199,0.04,-0.5025,0.0398,0.016,1.4876,0.0547,0.08,-0.3159,0.0199,0.024,-0.1708,0.0896,0.064,0.3993,0.0597,0.048,0.2438,0.1194,0.072,0.6584,0.0299,0.016,0.8657,0.0299,0.064,-0.5336,0.0995,0.136,-0.2684,0.0547,0.0,0.0,0.0199,0.056,-0.6446,0.0348,0.12,-0.7098,0.0945,0.08,0.1816,0.0746,0.04,0.8657,0.01,0.0,0.0,0.0199,0.016,0.2438
AIG96057.1 ___matrix protein,0.0647,0.08,-0.1915,0.01,0.0,0.0,0.0547,0.048,0.1401,0.0199,0.04,-0.5025,0.0398,0.016,1.4876,0.0547,0.08,-0.3159,0.0199,0.024,-0.1708,0.0896,0.064,0.3993,0.0597,0.048,0.2438,0.1194,0.072,0.6584,0.0299,0.016,0.8657,0.0299,0.064,-0.5336,0.0995,0.136,-0.2684,0.0547,0.0,0.0,0.0199,0.056,-0.6446,0.0348,0.12,-0.7098,0.0945,0.08,0.1816,0.0746,0.04,0.8657,0.01,0.0,0.0,0.0199,0.016,0.2438
AIG96066.1 ___matrix protein,0.0647,0.08,-0.1915,0.01,0.0,0.0,0.0547,0.048,0.1401,0.0199,0.04,-0.5025,0.0398,0.016,1.4876,0.0547,0.08,-0.3159,0.0199,0.024,-0.1708,0.0896,0.064,0.3993,0.0597,0.048,0.2438,0.1194,0.072,0.6584,0.0299,0.016,0.8657,0.0299,0.064,-0.5336,0.0995,0.136,-0.2684,0.0547,0.0,0.0,0.0199,0.056,-0.6446,0.0348,0.12,-0.7098,0.0945,0.08,0.1816,0.0746,0.04,0.8657,0.01,0.0,0.0,0.0199,0.016,0.2438
AIG96075.1 ___matrix protein,0.0647,0.08,-0.1915,0.01,0.0,0.0,0.0547,0.048,0.1401,0.0199,0.04,-0.5025,0.0398,0.016,1.4876,0.0547,0.08,-0.3159,0.0199,0.024,-0.1708,0.0896,0.064,0.3993,0.0597,0.048,0.2438,0.1194,0.072,0.6584,0.0299,0.016,0.8657,0.0299,0.064,-0.5336,0.0995,0.136,-0.2684,0.0547,0.0,0.0,0.0199,0.056,-0.6446,0.0348,0.12,-0.7098,0.0945,0.08,0.1816,0.0746,0.04,0.8657,0.01,0.0,0.0,0.0199,0.016,0.2438
AIG96084.1 ___matrix protein,0.0647,0.08,-0.1915,0.01,0.0,0.0,0.0547,0.048,0.1401,0.0199,0.04,-0.5025,0.0398,0.016,1.4876,0.0547,0.08,-0.3159,0.0199,0.024,-0.1708,0.0896,0.064,0.3993,0.0597,0.048,0.2438,0.1194,0.072,0.6584,0.0299,0.016,0.8657,0.0299,0.064,-0.5336,0.0995,0.136,-0.2684,0.0547,0.0,0.0,0.0199,0.056,-0.6446,0.0348,0.12,-0.7098,0.0945,0.08,0.1816,0.0746,0.04,0.8657,0.01,0.0,0.0,0.0199,0.016,0.2438
AIG96093.1 ___matrix protein,0.0647,0.08,-0.1915,0.01,0.0,0.0,0.0547,0.048,0.1401,0.0199,0.04,-0.5025,0.0398,0.016,1.4876,0.0547,0.08,-0.3159,0.0199,0.024,-0.1708,0.0896,0.064,0.3993,0.0597,0.048,0.2438,0.1194,0.072,0.6584,0.0299,0.016,0.8657,0.0299,0.064,-0.5336,0.0995,0.136,-0.2684,0.0547,0.0,0.0,0.0199,0.056,-0.6446,0.0348,0.12,-0.7098,0.0945,0.08,0.1816,0.0746,0.04,0.8657,0.01,0.0,0.0,0.0199,0.016,0.2438
AIG96102.1 ___matrix protein,0.0647,0.08,-0.1915,0.01,0.0,0.0,0.0547,0.048,0.1401,0.0199,0.04,-0.5025,0.0398,0.016,1.4876,0.0547,0.08,-0.3159,0.0199,0.024,-0.1708,0.0896,0.064,0.3993,0.0597,0.048,0.2438,0.1194,0.072,0.6584,0.0299,0.016,0.8657,0.0299,0.064,-0.5336,0.0995,0.136,-0.2684,0.0547,0.0,0.0,0.0199,0.056,-0.6446,0.0348,0.12,-0.7098,0.0945,0.08,0.1816,0.0746,0.04,0.8657,0.01,0.0,0.0,0.0199,0.016,0.2438
AIG96111.1 ___matrix protein,0.0647,0.08,-0.1915,0.01,0.0,0.0,0.0547,0.048,0.1401,0.0199,0.04,-0.5025,0.0398,0.016,1.4876,0.0547,0.08,-0.3159,0.0199,0.024,-0.1708,0.0896,0.064,0.3993,0.0597,0.048,0.2438,0.1194,0.072,0.6584,0.0299,0.016,0.8657,0.0299,0.064,-0.5336,0.0995,0.136,-0.2684,0.0547,0.0,0.0,0.0199,0.056,-0.6446,0.0348,0.12,-0.7098,0.0945,0.08,0.1816,0.0746,0.04,0.8657,0.01,0.0,0.0,0.0199,0.016,0.2438
AIG96120.1 ___matrix protein,0.0647,0.08,-0.1915,0.01,0.0,0.0,0.0547,0.048,0.1401,0.0199,0.04,-0.5025,0.0398,0.016,1.4876,0.0547,0.08,-0.3159,0.0199,0.024,-0.1708,0.0896,0.064,0.3993,0.0597,0.048,0.2438,0.1194,0.072,0.6584,0.0299,0.016,0.8657,0.0299,0.064,-0.5336,0.0995,0.136,-0.2684,0.0547,0.0,0.0,0.0199,0.056,-0.6446,0.0348,0.12,-0.7098,0.0945,0.08,0.1816,0.0746,0.04,0.8657,0.01,0.0,0.0,0.0199,0.016,0.2438
AIG96129.1 ___matrix protein,0.0647,0.08,-0.1915,0.01,0.0,0.0,0.0547,0.048,0.1401,0.0199,0.04,-0.5025,0.0398,0.016,1.4876,0.0547,0.08,-0.3159,0.0199,0.024,-0.1708,0.0896,0.064,0.3993,0.0597,0.048,0.2438,0.1194,0.072,0.6584,0.0299,0.016,0.8657,0.0299,0.064,-0.5336,0.0995,0.136,-0.2684,0.0547,0.0,0.0,0.0199,0.056,-0.6446,0.0348,0.12,-0.7098,0.0945,0.08,0.1816,0.0746,0.04,0.8657,0.01,0.0,0.0,0.0199,0.016,0.2438
AIG96138.1 ___matrix protein,0.0647,0.08,-0.1915,0.01,0.0,0.0,0.0547,0.048,0.1401,0.0199,0.04,-0.5025,0.0398,0.016,1.4876,0.0547,0.08,-0.3159,0.0199,0.024,-0.1708,0.0896,0.064,0.3993,0.0597,0.048,0.2438,0.1194,0.072,0.6584,0.0299,0.016,0.8657,0.0299,0.064,-0.5336,0.0995,0.136,-0.2684,0.0547,0.0,0.0,0.0199,0.056,-0.6446,0.0348,0.12,-0.7098,0.0945,0.08,0.1816,0.0746,0.04,0.8657,0.01,0.0,0.0,0.0199,0.016,0.2438
AIG96147.1 ___matrix protein,0.0647,0.08,-0.1915,0.01,0.0,0.0,0.0547,0.048,0.1401,0.0199,0.04,-0.5025,0.0398,0.016,1.4876,0.0547,0.08,-0.3159,0.0199,0.024,-0.1708,0.0896,0.064,0.3993,0.0597,0.048,0.2438,0.1194,0.072,0.6584,0.0299,0.016,0.8657,0.0299,0.064,-0.5336,0.0995,0.136,-0.2684,0.0547,0.0,0.0,0.0199,0.056,-0.6446,0.0348,0.12,-0.7098,0.0945,0.08,0.1816,0.0746,0.04,0.8657,0.01,0.0,0.0,0.0199,0.016,0.2438
AIG96156.1 ___matrix protein,0.0647,0.08,-0.1915,0.01,0.0,0.0,0.0547,0.048,0.1401,0.0199,0.04,-0.5025,0.0398,0.016,1.4876,0.0547,0.08,-0.3159,0.0199,0.024,-0.1708,0.0896,0.064,0.3993,0.0597,0.048,0.2438,0.1194,0.072,0.6584,0.0299,0.016,0.8657,0.0299,0.064,-0.5336,0.0995,0.136,-0.2684,0.0547,0.0,0.0,0.0199,0.056,-0.6446,0.0348,0.12,-0.7098,0.0945,0.08,0.1816,0.0746,0.04,0.8657,0.01,0.0,0.0,0.0199,0.016,0.2438
AIG96165.1 ___matrix protein,0.0647,0.08,-0.1915,0.01,0.0,0.0,0.0547,0.048,0.1401,0.0199,0.04,-0.5025,0.0398,0.016,1.4876,0.0547,0.08,-0.3159,0.0199,0.024,-0.1708,0.0896,0.064,0.3993,0.0597,0.048,0.2438,0.1194,0.072,0.6584,0.0299,0.016,0.8657,0.0299,0.064,-0.5336,0.0995,0.136,-0.2684,0.0547,0.0,0.0,0.0199,0.056,-0.6446,0.0348,0.12,-0.7098,0.0945,0.08,0.1816,0.0746,0.04,0.8657,0.01,0.0,0.0,0.0199,0.016,0.2438
AIG96174.1 ___matrix protein,0.0647,0.08,-0.1915,0.01,0.0,0.0,0.0547,0.048,0.1401,0.0199,0.04,-0.5025,0.0398,0.016,1.4876,0.0547,0.08,-0.3159,0.0199,0.024,-0.1708,0.0896,0.064,0.3993,0.0597,0.048,0.2438,0.1194,0.072,0.6584,0.0299,0.016,0.8657,0.0299,0.064,-0.5336,0.0995,0.136,-0.2684,0.0547,0.0,0.0,0.0199,0.056,-0.6446,0.0348,0.12,-0.7098,0.0945,0.08,0.1816,0.0746,0.04,0.8657,0.01,0.0,0.0,0.0199,0.016,0.2438
AIG96183.1 ___matrix protein,0.0647,0.08,-0.1915,0.01,0.0,0.0,0.0547,0.048,0.1401,0.0199,0.04,-0.5025,0.0398,0.016,1.4876,0.0547,0.08,-0.3159,0.0199,0.024,-0.1708,0.0896,0.064,0.3993,0.0597,0.048,0.2438,0.1194,0.072,0.6584,0.0299,0.016,0.8657,0.0299,0.064,-0.5336,0.0995,0.136,-0.2684,0.0547,0.0,0.0,0.0199,0.056,-0.6446,0.0348,0.12,-0.7098,0.0945,0.08,0.1816,0.0746,0.04,0.8657,0.01,0.0,0.0,0.0199,0.016,0.2438
AIG96192.1 ___matrix protein,0.0647,0.08,-0.1915,0.01,0.0,0.0,0.0547,0.048,0.1401,0.0199,0.04,-0.5025,0.0398,0.016,1.4876,0.0547,0.08,-0.3159,0.0199,0.024,-0.1708,0.0896,0.064,0.3993,0.0597,0.048,0.2438,0.1194,0.072,0.6584,0.0299,0.016,0.8657,0.0299,0.064,-0.5336,0.0995,0.136,-0.2684,0.0547,0.0,0.0,0.0199,0.056,-0.6446,0.0348,0.12,-0.7098,0.0945,0.08,0.1816,0.0746,0.04,0.8657,0.01,0.0,0.0,0.0199,0.016,0.2438
AIG96201.1 ___matrix protein,0.0647,0.08,-0.1915,0.01,0.0,0.0,0.0547,0.048,0.1401,0.0199,0.04,-0.5025,0.0398,0.016,1.4876,0.0547,0.08,-0.3159,0.0199,0.024,-0.1708,0.0896,0.064,0.3993,0.0597,0.048,0.2438,0.1194,0.072,0.6584,0.0299,0.016,0.8657,0.0299,0.064,-0.5336,0.0995,0.136,-0.2684,0.0547,0.0,0.0,0.0199,0.056,-0.6446,0.0348,0.12,-0.7098,0.0945,0.08,0.1816,0.0746,0.04,0.8657,0.01,0.0,0.0,0.0199,0.016,0.2438
AIG96210.1 ___matrix protein,0.0647,0.08,-0.1915,0.01,0.0,0.0,0.0547,0.048,0.1401,0.0199,0.04,-0.5025,0.0398,0.016,1.4876,0.0547,0.08,-0.3159,0.0199,0.024,-0.1708,0.0896,0.064,0.3993,0.0597,0.048,0.2438,0.1194,0.072,0.6584,0.0299,0.016,0.8657,0.0299,0.064,-0.5336,0.0995,0.136,-0.2684,0.0547,0.0,0.0,0.0199,0.056,-0.6446,0.0348,0.12,-0.7098,0.0945,0.08,0.1816,0.0746,0.04,0.8657,0.01,0.0,0.0,0.0199,0.016,0.2438
AIG96219.1 ___matrix protein,0.0647,0.08,-0.1915,0.01,0.0,0.0,0.0547,0.048,0.1401,0.0199,0.04,-0.5025,0.0398,0.016,1.4876,0.0547,0.08,-0.3159,0.0199,0.024,-0.1708,0.0896,0.064,0.3993,0.0597,0.048,0.2438,0.1194,0.072,0.6584,0.0299,0.016,0.8657,0.0299,0.064,-0.5336,0.0995,0.136,-0.2684,0.0547,0.0,0.0,0.0199,0.056,-0.6446,0.0348,0.12,-0.7098,0.0945,0.08,0.1816,0.0746,0.04,0.8657,0.01,0.0,0.0,0.0199,0.016,0.2438
AIG96228.1 ___matrix protein,0.0647,0.08,-0.1915,0.01,0.0,0.0,0.0547,0.048,0.1401,0.0199,0.04,-0.5025,0.0398,0.016,1.4876,0.0547,0.08,-0.3159,0.0199,0.024,-0.1708,0.0896,0.064,0.3993,0.0597,0.048,0.2438,0.1194,0.072,0.6584,0.0299,0.016,0.8657,0.0299,0.064,-0.5336,0.0995,0.136,-0.2684,0.0547,0.0,0.0,0.0199,0.056,-0.6446,0.0348,0.12,-0.7098,0.0945,0.08,0.1816,0.0746,0.04,0.8657,0.01,0.0,0.0,0.0199,0.016,0.2438
AIG96237.1 ___matrix protein,0.0647,0.08,-0.1915,0.01,0.0,0.0,0.0547,0.048,0.1401,0.0199,0.04,-0.5025,0.0398,0.016,1.4876,0.0547,0.08,-0.3159,0.0199,0.024,-0.1708,0.0896,0.064,0.3993,0.0597,0.048,0.2438,0.1194,0.072,0.6584,0.0299,0.016,0.8657,0.0299,0.064,-0.5336,0.0995,0.136,-0.2684,0.0547,0.0,0.0,0.0199,0.056,-0.6446,0.0348,0.12,-0.7098,0.0945,0.08,0.1816,0.0746,0.04,0.8657,0.01,0.0,0.0,0.0199,0.016,0.2438
AIG96246.1 ___matrix protein,0.0647,0.08,-0.1915,0.01,0.0,0.0,0.0547,0.048,0.1401,0.0199,0.04,-0.5025,0.0398,0.016,1.4876,0.0547,0.08,-0.3159,0.0199,0.024,-0.1708,0.0896,0.064,0.3993,0.0597,0.048,0.2438,0.1194,0.072,0.6584,0.0299,0.016,0.8657,0.0299,0.064,-0.5336,0.0995,0.136,-0.2684,0.0547,0.0,0.0,0.0199,0.056,-0.6446,0.0348,0.12,-0.7098,0.0945,0.08,0.1816,0.0746,0.04,0.8657,0.01,0.0,0.0,0.0199,0.016,0.2438
AIG96255.1 ___matrix protein,0.0647,0.08,-0.1915,0.01,0.0,0.0,0.0547,0.048,0.1401,0.0199,0.04,-0.5025,0.0398,0.016,1.4876,0.0547,0.08,-0.3159,0.0199,0.024,-0.1708,0.0896,0.064,0.3993,0.0597,0.048,0.2438,0.1194,0.072,0.6584,0.0299,0.016,0.8657,0.0299,0.064,-0.5336,0.0995,0.136,-0.2684,0.0547,0.0,0.0,0.0199,0.056,-0.6446,0.0348,0.12,-0.7098,0.0945,0.08,0.1816,0.0746,0.04,0.8657,0.01,0.0,0.0,0.0199,0.016,0.2438
AIG96264.1 ___matrix protein,0.0647,0.08,-0.1915,0.01,0.0,0.0,0.0547,0.048,0.1401,0.0199,0.04,-0.5025,0.0398,0.016,1.4876,0.0547,0.08,-0.3159,0.0199,0.024,-0.1708,0.0896,0.064,0.3993,0.0597,0.048,0.2438,0.1194,0.072,0.6584,0.0299,0.016,0.8657,0.0299,0.064,-0.5336,0.0995,0.136,-0.2684,0.0547,0.0,0.0,0.0199,0.056,-0.6446,0.0348,0.12,-0.7098,0.0945,0.08,0.1816,0.0746,0.04,0.8657,0.01,0.0,0.0,0.0199,0.016,0.2438
AIG96273.1 ___matrix protein,0.0647,0.08,-0.1915,0.01,0.0,0.0,0.0547,0.048,0.1401,0.0199,0.04,-0.5025,0.0398,0.016,1.4876,0.0547,0.08,-0.3159,0.0199,0.024,-0.1708,0.0896,0.064,0.3993,0.0597,0.048,0.2438,0.1194,0.072,0.6584,0.0299,0.016,0.8657,0.0299,0.064,-0.5336,0.0995,0.136,-0.2684,0.0547,0.0,0.0,0.0199,0.056,-0.6446,0.0348,0.12,-0.7098,0.0945,0.08,0.1816,0.0746,0.04,0.8657,0.01,0.0,0.0,0.0199,0.016,0.2438
AIG96282.1 ___matrix protein,0.0647,0.08,-0.1915,0.01,0.0,0.0,0.0547,0.048,0.1401,0.0199,0.04,-0.5025,0.0398,0.016,1.4876,0.0547,0.08,-0.3159,0.0199,0.024,-0.1708,0.0896,0.064,0.3993,0.0597,0.048,0.2438,0.1194,0.072,0.6584,0.0299,0.016,0.8657,0.0299,0.064,-0.5336,0.0995,0.136,-0.2684,0.0547,0.0,0.0,0.0199,0.056,-0.6446,0.0348,0.12,-0.7098,0.0945,0.08,0.1816,0.0746,0.04,0.8657,0.01,0.0,0.0,0.0199,0.016,0.2438
AIG96291.1 ___matrix protein,0.0647,0.08,-0.1915,0.01,0.0,0.0,0.0547,0.048,0.1401,0.0199,0.04,-0.5025,0.0398,0.016,1.4876,0.0547,0.08,-0.3159,0.0199,0.024,-0.1708,0.0896,0.064,0.3993,0.0597,0.048,0.2438,0.1194,0.072,0.6584,0.0299,0.016,0.8657,0.0299,0.064,-0.5336,0.0995,0.136,-0.2684,0.0547,0.0,0.0,0.0199,0.056,-0.6446,0.0348,0.12,-0.7098,0.0945,0.08,0.1816,0.0746,0.04,0.8657,0.01,0.0,0.0,0.0199,0.016,0.2438
AIG96300.1 ___matrix protein,0.0647,0.08,-0.1915,0.01,0.0,0.0,0.0547,0.048,0.1401,0.0199,0.04,-0.5025,0.0398,0.016,1.4876,0.0547,0.08,-0.3159,0.0199,0.024,-0.1708,0.0896,0.064,0.3993,0.0597,0.048,0.2438,0.1194,0.072,0.6584,0.0299,0.016,0.8657,0.0299,0.064,-0.5336,0.0995,0.136,-0.2684,0.0547,0.0,0.0,0.0199,0.056,-0.6446,0.0348,0.12,-0.7098,0.0945,0.08,0.1816,0.0746,0.04,0.8657,0.01,0.0,0.0,0.0199,0.016,0.2438
AIG96309.1 ___matrix protein,0.0647,0.08,-0.1915,0.01,0.0,0.0,0.0547,0.048,0.1401,0.0199,0.04,-0.5025,0.0398,0.016,1.4876,0.0547,0.08,-0.3159,0.0199,0.024,-0.1708,0.0896,0.064,0.3993,0.0597,0.048,0.2438,0.1194,0.072,0.6584,0.0299,0.016,0.8657,0.0299,0.064,-0.5336,0.0995,0.136,-0.2684,0.0547,0.0,0.0,0.0199,0.056,-0.6446,0.0348,0.12,-0.7098,0.0945,0.08,0.1816,0.0746,0.04,0.8657,0.01,0.0,0.0,0.0199,0.016,0.2438
AIG96318.1 ___matrix protein,0.0647,0.08,-0.1915,0.01,0.0,0.0,0.0547,0.048,0.1401,0.0199,0.04,-0.5025,0.0398,0.016,1.4876,0.0547,0.08,-0.3159,0.0199,0.024,-0.1708,0.0896,0.064,0.3993,0.0597,0.048,0.2438,0.1194,0.072,0.6584,0.0299,0.016,0.8657,0.0299,0.064,-0.5336,0.0995,0.136,-0.2684,0.0547,0.0,0.0,0.0199,0.056,-0.6446,0.0348,0.12,-0.7098,0.0945,0.08,0.1816,0.0746,0.04,0.8657,0.01,0.0,0.0,0.0199,0.016,0.2438
AIG96327.1 ___matrix protein,0.0647,0.08,-0.1915,0.01,0.0,0.0,0.0547,0.048,0.1401,0.0199,0.04,-0.5025,0.0398,0.016,1.4876,0.0547,0.08,-0.3159,0.0199,0.024,-0.1708,0.0896,0.064,0.3993,0.0597,0.048,0.2438,0.1194,0.072,0.6584,0.0299,0.016,0.8657,0.0299,0.064,-0.5336,0.0995,0.136,-0.2684,0.0547,0.0,0.0,0.0199,0.056,-0.6446,0.0348,0.12,-0.7098,0.0945,0.08,0.1816,0.0746,0.04,0.8657,0.01,0.0,0.0,0.0199,0.016,0.2438
