Naziv_proteina,molska_frakcija_A_uredjen,molska_frakcija_A_neuredjen,frakcijska_razlika_A,molska_frakcija_C_uredjen,molska_frakcija_C_neuredjen,frakcijska_razlika_C,molska_frakcija_D_uredjen,molska_frakcija_D_neuredjen,frakcijska_razlika_D,molska_frakcija_E_uredjen,molska_frakcija_E_neuredjen,frakcijska_razlika_E,molska_frakcija_F_uredjen,molska_frakcija_F_neuredjen,frakcijska_razlika_F,molska_frakcija_G_uredjen,molska_frakcija_G_neuredjen,frakcijska_razlika_G,molska_frakcija_H_uredjen,molska_frakcija_H_neuredjen,frakcijska_razlika_H,molska_frakcija_I_uredjen,molska_frakcija_I_neuredjen,frakcijska_razlika_I,molska_frakcija_K_uredjen,molska_frakcija_K_neuredjen,frakcijska_razlika_K,molska_frakcija_L_uredjen,molska_frakcija_L_neuredjen,frakcijska_razlika_L,molska_frakcija_M_uredjen,molska_frakcija_M_neuredjen,frakcijska_razlika_M,molska_frakcija_N_uredjen,molska_frakcija_N_neuredjen,frakcijska_razlika_N,molska_frakcija_P_uredjen,molska_frakcija_P_neuredjen,frakcijska_razlika_P,molska_frakcija_Q_uredjen,molska_frakcija_Q_neuredjen,frakcijska_razlika_Q,molska_frakcija_R_uredjen,molska_frakcija_R_neuredjen,frakcijska_razlika_R,molska_frakcija_S_uredjen,molska_frakcija_S_neuredjen,frakcijska_razlika_S,molska_frakcija_T_uredjen,molska_frakcija_T_neuredjen,frakcijska_razlika_T,molska_frakcija_V_uredjen,molska_frakcija_V_neuredjen,frakcijska_razlika_V,molska_frakcija_W_uredjen,molska_frakcija_W_neuredjen,frakcijska_razlika_W,molska_frakcija_Y_uredjen,molska_frakcija_Y_neuredjen,frakcijska_razlika_Y
AIE11890.1 ___virion spike glycoprotein precursor,0.063,0.095,-0.3366,0.0252,0.0,0.0,0.0504,0.055,-0.0833,0.0483,0.06,-0.1947,0.0567,0.01,4.6723,0.0903,0.05,0.8067,0.0168,0.045,-0.6265,0.0756,0.025,2.0252,0.0483,0.04,0.208,0.0924,0.04,1.3109,0.0021,0.015,-0.8599,0.0483,0.075,-0.3557,0.0441,0.075,-0.4118,0.0399,0.04,-0.0021,0.0567,0.03,0.8908,0.0357,0.15,-0.7619,0.0882,0.145,-0.3915,0.0588,0.04,0.4706,0.0294,0.0,0,0.0294,0.01,1.9412
AIE11899.1 ___virion spike glycoprotein precursor,0.063,0.095,-0.3366,0.0252,0.0,0.0,0.0504,0.055,-0.0833,0.0483,0.06,-0.1947,0.0567,0.01,4.6723,0.0903,0.05,0.8067,0.0168,0.045,-0.6265,0.0756,0.025,2.0252,0.0483,0.04,0.208,0.0924,0.04,1.3109,0.0021,0.015,-0.8599,0.0483,0.075,-0.3557,0.0441,0.075,-0.4118,0.0399,0.04,-0.0021,0.0567,0.03,0.8908,0.0357,0.15,-0.7619,0.0882,0.145,-0.3915,0.0588,0.04,0.4706,0.0294,0.0,0,0.0294,0.01,1.9412
AIE11908.1 ___virion spike glycoprotein precursor,0.063,0.095,-0.3366,0.0252,0.0,0.0,0.0504,0.055,-0.0833,0.0483,0.06,-0.1947,0.0567,0.01,4.6723,0.0903,0.05,0.8067,0.0168,0.045,-0.6265,0.0756,0.025,2.0252,0.0483,0.04,0.208,0.0924,0.04,1.3109,0.0021,0.015,-0.8599,0.0483,0.075,-0.3557,0.0441,0.075,-0.4118,0.0399,0.04,-0.0021,0.0567,0.03,0.8908,0.0357,0.15,-0.7619,0.0882,0.145,-0.3915,0.0588,0.04,0.4706,0.0294,0.0,0,0.0294,0.01,1.9412
AIE11917.1 ___virion spike glycoprotein precursor,0.063,0.095,-0.3366,0.0252,0.0,0.0,0.0504,0.055,-0.0833,0.0483,0.06,-0.1947,0.0567,0.01,4.6723,0.0903,0.05,0.8067,0.0168,0.045,-0.6265,0.0756,0.025,2.0252,0.0483,0.04,0.208,0.0924,0.04,1.3109,0.0021,0.015,-0.8599,0.0483,0.075,-0.3557,0.0441,0.075,-0.4118,0.0399,0.04,-0.0021,0.0567,0.03,0.8908,0.0357,0.15,-0.7619,0.0882,0.145,-0.3915,0.0588,0.04,0.4706,0.0294,0.0,0,0.0294,0.01,1.9412
AIG95887.1 ___virion spike glycoprotein precursor,0.063,0.095,-0.3366,0.0252,0.0,0.0,0.0504,0.055,-0.0833,0.0483,0.06,-0.1947,0.0567,0.01,4.6723,0.0903,0.05,0.8067,0.0168,0.045,-0.6265,0.0756,0.025,2.0252,0.0483,0.04,0.208,0.0924,0.04,1.3109,0.0021,0.015,-0.8599,0.0483,0.075,-0.3557,0.0441,0.075,-0.4118,0.0399,0.04,-0.0021,0.0567,0.03,0.8908,0.0357,0.15,-0.7619,0.0882,0.145,-0.3915,0.0588,0.04,0.4706,0.0294,0.0,0,0.0294,0.01,1.9412
AIG95896.1 ___virion spike glycoprotein precursor,0.063,0.095,-0.3366,0.0252,0.0,0.0,0.0504,0.055,-0.0833,0.0483,0.06,-0.1947,0.0567,0.01,4.6723,0.0903,0.05,0.8067,0.0168,0.045,-0.6265,0.0756,0.025,2.0252,0.0483,0.04,0.208,0.0924,0.04,1.3109,0.0021,0.015,-0.8599,0.0483,0.075,-0.3557,0.0441,0.075,-0.4118,0.0399,0.04,-0.0021,0.0567,0.03,0.8908,0.0357,0.15,-0.7619,0.0882,0.145,-0.3915,0.0588,0.04,0.4706,0.0294,0.0,0,0.0294,0.01,1.9412
AIG95905.1 ___virion spike glycoprotein precursor,0.063,0.095,-0.3366,0.0252,0.0,0.0,0.0504,0.055,-0.0833,0.0483,0.06,-0.1947,0.0567,0.01,4.6723,0.0903,0.05,0.8067,0.0168,0.045,-0.6265,0.0756,0.025,2.0252,0.0483,0.04,0.208,0.0924,0.04,1.3109,0.0021,0.015,-0.8599,0.0483,0.075,-0.3557,0.0441,0.075,-0.4118,0.0399,0.04,-0.0021,0.0567,0.03,0.8908,0.0357,0.15,-0.7619,0.0882,0.145,-0.3915,0.0588,0.04,0.4706,0.0294,0.0,0,0.0294,0.01,1.9412
AIG95914.1 ___virion spike glycoprotein precursor,0.063,0.095,-0.3366,0.0252,0.0,0.0,0.0504,0.055,-0.0833,0.0483,0.06,-0.1947,0.0567,0.01,4.6723,0.0903,0.05,0.8067,0.0168,0.045,-0.6265,0.0756,0.025,2.0252,0.0483,0.04,0.208,0.0924,0.04,1.3109,0.0021,0.015,-0.8599,0.0483,0.075,-0.3557,0.0441,0.075,-0.4118,0.0399,0.04,-0.0021,0.0567,0.03,0.8908,0.0357,0.15,-0.7619,0.0882,0.145,-0.3915,0.0588,0.04,0.4706,0.0294,0.0,0,0.0294,0.01,1.9412
AIG95923.1 ___virion spike glycoprotein precursor,0.063,0.095,-0.3366,0.0252,0.0,0.0,0.0504,0.055,-0.0833,0.0483,0.06,-0.1947,0.0567,0.01,4.6723,0.0903,0.05,0.8067,0.0168,0.045,-0.6265,0.0756,0.025,2.0252,0.0483,0.04,0.208,0.0924,0.04,1.3109,0.0021,0.015,-0.8599,0.0483,0.075,-0.3557,0.0441,0.075,-0.4118,0.0399,0.04,-0.0021,0.0567,0.03,0.8908,0.0357,0.15,-0.7619,0.0882,0.145,-0.3915,0.0588,0.04,0.4706,0.0294,0.0,0,0.0294,0.01,1.9412
AIG95932.1 ___virion spike glycoprotein precursor,0.063,0.095,-0.3366,0.0252,0.0,0.0,0.0504,0.055,-0.0833,0.0483,0.06,-0.1947,0.0567,0.01,4.6723,0.0903,0.05,0.8067,0.0168,0.045,-0.6265,0.0756,0.025,2.0252,0.0483,0.04,0.208,0.0924,0.04,1.3109,0.0021,0.015,-0.8599,0.0483,0.075,-0.3557,0.0441,0.075,-0.4118,0.0399,0.04,-0.0021,0.0567,0.03,0.8908,0.0357,0.15,-0.7619,0.0882,0.145,-0.3915,0.0588,0.04,0.4706,0.0294,0.0,0,0.0294,0.01,1.9412
AIG95941.1 ___virion spike glycoprotein precursor,0.063,0.095,-0.3366,0.0252,0.0,0.0,0.0504,0.055,-0.0833,0.0483,0.06,-0.1947,0.0567,0.01,4.6723,0.0903,0.05,0.8067,0.0168,0.045,-0.6265,0.0756,0.025,2.0252,0.0483,0.04,0.208,0.0924,0.04,1.3109,0.0021,0.015,-0.8599,0.0483,0.075,-0.3557,0.0441,0.075,-0.4118,0.0399,0.04,-0.0021,0.0567,0.03,0.8908,0.0357,0.15,-0.7619,0.0882,0.145,-0.3915,0.0588,0.04,0.4706,0.0294,0.0,0,0.0294,0.01,1.9412
AIG95950.1 ___virion spike glycoprotein precursor,0.063,0.095,-0.3366,0.0252,0.0,0.0,0.0504,0.055,-0.0833,0.0483,0.06,-0.1947,0.0567,0.01,4.6723,0.0903,0.05,0.8067,0.0168,0.045,-0.6265,0.0756,0.025,2.0252,0.0483,0.04,0.208,0.0924,0.04,1.3109,0.0021,0.015,-0.8599,0.0483,0.075,-0.3557,0.0441,0.075,-0.4118,0.0399,0.04,-0.0021,0.0567,0.03,0.8908,0.0357,0.15,-0.7619,0.0882,0.145,-0.3915,0.0588,0.04,0.4706,0.0294,0.0,0,0.0294,0.01,1.9412
AIG95959.1 ___virion spike glycoprotein precursor,0.063,0.095,-0.3366,0.0252,0.0,0.0,0.0504,0.055,-0.0833,0.0483,0.06,-0.1947,0.0567,0.01,4.6723,0.0903,0.05,0.8067,0.0168,0.045,-0.6265,0.0756,0.025,2.0252,0.0483,0.04,0.208,0.0924,0.04,1.3109,0.0021,0.015,-0.8599,0.0483,0.075,-0.3557,0.0441,0.075,-0.4118,0.0399,0.04,-0.0021,0.0567,0.03,0.8908,0.0357,0.15,-0.7619,0.0882,0.145,-0.3915,0.0588,0.04,0.4706,0.0294,0.0,0,0.0294,0.01,1.9412
AIG95968.1 ___virion spike glycoprotein precursor,0.063,0.095,-0.3366,0.0252,0.0,0.0,0.0504,0.055,-0.0833,0.0483,0.06,-0.1947,0.0567,0.01,4.6723,0.0903,0.05,0.8067,0.0168,0.045,-0.6265,0.0756,0.025,2.0252,0.0483,0.04,0.208,0.0924,0.04,1.3109,0.0021,0.015,-0.8599,0.0483,0.075,-0.3557,0.0441,0.075,-0.4118,0.0399,0.04,-0.0021,0.0567,0.03,0.8908,0.0357,0.15,-0.7619,0.0882,0.145,-0.3915,0.0588,0.04,0.4706,0.0294,0.0,0,0.0294,0.01,1.9412
AIG95977.1 ___virion spike glycoprotein precursor,0.063,0.095,-0.3366,0.0252,0.0,0.0,0.0504,0.055,-0.0833,0.0483,0.06,-0.1947,0.0567,0.01,4.6723,0.0903,0.05,0.8067,0.0168,0.045,-0.6265,0.0756,0.025,2.0252,0.0483,0.04,0.208,0.0924,0.04,1.3109,0.0021,0.015,-0.8599,0.0483,0.075,-0.3557,0.0441,0.075,-0.4118,0.0399,0.04,-0.0021,0.0567,0.03,0.8908,0.0357,0.15,-0.7619,0.0882,0.145,-0.3915,0.0588,0.04,0.4706,0.0294,0.0,0,0.0294,0.01,1.9412
AIG95986.1 ___virion spike glycoprotein precursor,0.063,0.095,-0.3366,0.0252,0.0,0.0,0.0504,0.055,-0.0833,0.0483,0.06,-0.1947,0.0567,0.01,4.6723,0.0903,0.05,0.8067,0.0168,0.045,-0.6265,0.0756,0.025,2.0252,0.0483,0.04,0.208,0.0924,0.04,1.3109,0.0021,0.015,-0.8599,0.0483,0.075,-0.3557,0.0441,0.075,-0.4118,0.0399,0.04,-0.0021,0.0567,0.03,0.8908,0.0357,0.15,-0.7619,0.0882,0.145,-0.3915,0.0588,0.04,0.4706,0.0294,0.0,0,0.0294,0.01,1.9412
AIG95995.1 ___virion spike glycoprotein precursor,0.063,0.095,-0.3366,0.0252,0.0,0.0,0.0504,0.055,-0.0833,0.0483,0.06,-0.1947,0.0567,0.01,4.6723,0.0903,0.05,0.8067,0.0168,0.045,-0.6265,0.0756,0.025,2.0252,0.0483,0.04,0.208,0.0924,0.04,1.3109,0.0021,0.015,-0.8599,0.0483,0.075,-0.3557,0.0441,0.075,-0.4118,0.0399,0.04,-0.0021,0.0567,0.03,0.8908,0.0357,0.15,-0.7619,0.0882,0.145,-0.3915,0.0588,0.04,0.4706,0.0294,0.0,0,0.0294,0.01,1.9412
AIG96004.1 ___virion spike glycoprotein precursor,0.063,0.095,-0.3366,0.0252,0.0,0.0,0.0504,0.055,-0.0833,0.0483,0.06,-0.1947,0.0567,0.01,4.6723,0.0903,0.05,0.8067,0.0168,0.045,-0.6265,0.0756,0.025,2.0252,0.0483,0.04,0.208,0.0924,0.04,1.3109,0.0021,0.015,-0.8599,0.0483,0.075,-0.3557,0.0441,0.075,-0.4118,0.0399,0.04,-0.0021,0.0567,0.03,0.8908,0.0357,0.15,-0.7619,0.0882,0.145,-0.3915,0.0588,0.04,0.4706,0.0294,0.0,0,0.0294,0.01,1.9412
AIG96013.1 ___virion spike glycoprotein precursor,0.063,0.095,-0.3366,0.0252,0.0,0.0,0.0504,0.055,-0.0833,0.0483,0.06,-0.1947,0.0567,0.01,4.6723,0.0903,0.05,0.8067,0.0168,0.045,-0.6265,0.0756,0.025,2.0252,0.0483,0.04,0.208,0.0924,0.04,1.3109,0.0021,0.015,-0.8599,0.0483,0.075,-0.3557,0.0441,0.075,-0.4118,0.0399,0.04,-0.0021,0.0567,0.03,0.8908,0.0357,0.15,-0.7619,0.0882,0.145,-0.3915,0.0588,0.04,0.4706,0.0294,0.0,0,0.0294,0.01,1.9412
AIG96022.1 ___virion spike glycoprotein precursor,0.063,0.095,-0.3366,0.0252,0.0,0.0,0.0504,0.055,-0.0833,0.0483,0.06,-0.1947,0.0567,0.01,4.6723,0.0903,0.05,0.8067,0.0168,0.045,-0.6265,0.0756,0.025,2.0252,0.0483,0.04,0.208,0.0924,0.04,1.3109,0.0021,0.015,-0.8599,0.0483,0.075,-0.3557,0.0441,0.075,-0.4118,0.0399,0.04,-0.0021,0.0567,0.03,0.8908,0.0357,0.15,-0.7619,0.0882,0.145,-0.3915,0.0588,0.04,0.4706,0.0294,0.0,0,0.0294,0.01,1.9412
AIG96031.1 ___virion spike glycoprotein precursor,0.063,0.095,-0.3366,0.0252,0.0,0.0,0.0504,0.055,-0.0833,0.0483,0.06,-0.1947,0.0567,0.01,4.6723,0.0903,0.05,0.8067,0.0168,0.045,-0.6265,0.0756,0.025,2.0252,0.0483,0.04,0.208,0.0924,0.04,1.3109,0.0021,0.015,-0.8599,0.0483,0.075,-0.3557,0.0441,0.075,-0.4118,0.0399,0.04,-0.0021,0.0567,0.03,0.8908,0.0357,0.15,-0.7619,0.0882,0.145,-0.3915,0.0588,0.04,0.4706,0.0294,0.0,0,0.0294,0.01,1.9412
AIG96040.1 ___virion spike glycoprotein precursor,0.063,0.095,-0.3366,0.0252,0.0,0.0,0.0504,0.055,-0.0833,0.0483,0.06,-0.1947,0.0567,0.01,4.6723,0.0903,0.05,0.8067,0.0168,0.045,-0.6265,0.0756,0.025,2.0252,0.0483,0.04,0.208,0.0924,0.04,1.3109,0.0021,0.015,-0.8599,0.0483,0.075,-0.3557,0.0441,0.075,-0.4118,0.0399,0.04,-0.0021,0.0567,0.03,0.8908,0.0357,0.15,-0.7619,0.0882,0.145,-0.3915,0.0588,0.04,0.4706,0.0294,0.0,0,0.0294,0.01,1.9412
AIG96049.1 ___virion spike glycoprotein precursor,0.063,0.095,-0.3366,0.0252,0.0,0.0,0.0504,0.055,-0.0833,0.0483,0.06,-0.1947,0.0567,0.01,4.6723,0.0903,0.05,0.8067,0.0168,0.045,-0.6265,0.0756,0.025,2.0252,0.0483,0.04,0.208,0.0924,0.04,1.3109,0.0021,0.015,-0.8599,0.0483,0.075,-0.3557,0.0441,0.075,-0.4118,0.0399,0.04,-0.0021,0.0567,0.03,0.8908,0.0357,0.15,-0.7619,0.0882,0.145,-0.3915,0.0588,0.04,0.4706,0.0294,0.0,0,0.0294,0.01,1.9412
AIG96058.1 ___virion spike glycoprotein precursor,0.063,0.095,-0.3366,0.0252,0.0,0.0,0.0504,0.055,-0.0833,0.0483,0.06,-0.1947,0.0567,0.01,4.6723,0.0903,0.05,0.8067,0.0168,0.045,-0.6265,0.0756,0.025,2.0252,0.0483,0.04,0.208,0.0924,0.04,1.3109,0.0021,0.015,-0.8599,0.0483,0.075,-0.3557,0.0441,0.075,-0.4118,0.0399,0.04,-0.0021,0.0567,0.03,0.8908,0.0357,0.15,-0.7619,0.0882,0.145,-0.3915,0.0588,0.04,0.4706,0.0294,0.0,0,0.0294,0.01,1.9412
AIG96067.1 ___virion spike glycoprotein precursor,0.063,0.095,-0.3366,0.0252,0.0,0.0,0.0504,0.055,-0.0833,0.0483,0.06,-0.1947,0.0567,0.01,4.6723,0.0903,0.05,0.8067,0.0168,0.045,-0.6265,0.0756,0.025,2.0252,0.0483,0.04,0.208,0.0924,0.04,1.3109,0.0021,0.015,-0.8599,0.0483,0.075,-0.3557,0.0441,0.075,-0.4118,0.0399,0.04,-0.0021,0.0567,0.03,0.8908,0.0357,0.15,-0.7619,0.0882,0.145,-0.3915,0.0588,0.04,0.4706,0.0294,0.0,0,0.0294,0.01,1.9412
AIG96076.1 ___virion spike glycoprotein precursor,0.063,0.095,-0.3366,0.0252,0.0,0.0,0.0504,0.055,-0.0833,0.0483,0.06,-0.1947,0.0567,0.01,4.6723,0.0903,0.05,0.8067,0.0168,0.045,-0.6265,0.0756,0.025,2.0252,0.0483,0.04,0.208,0.0924,0.04,1.3109,0.0021,0.015,-0.8599,0.0483,0.075,-0.3557,0.0441,0.075,-0.4118,0.0399,0.04,-0.0021,0.0567,0.03,0.8908,0.0357,0.15,-0.7619,0.0882,0.145,-0.3915,0.0588,0.04,0.4706,0.0294,0.0,0,0.0294,0.01,1.9412
AIG96085.1 ___virion spike glycoprotein precursor,0.063,0.095,-0.3366,0.0252,0.0,0.0,0.0504,0.055,-0.0833,0.0483,0.06,-0.1947,0.0567,0.01,4.6723,0.0903,0.05,0.8067,0.0168,0.045,-0.6265,0.0756,0.025,2.0252,0.0483,0.04,0.208,0.0924,0.04,1.3109,0.0021,0.015,-0.8599,0.0483,0.075,-0.3557,0.0441,0.075,-0.4118,0.0399,0.04,-0.0021,0.0567,0.03,0.8908,0.0357,0.15,-0.7619,0.0882,0.145,-0.3915,0.0588,0.04,0.4706,0.0294,0.0,0,0.0294,0.01,1.9412
AIG96094.1 ___virion spike glycoprotein precursor,0.063,0.095,-0.3366,0.0252,0.0,0.0,0.0504,0.055,-0.0833,0.0483,0.06,-0.1947,0.0567,0.01,4.6723,0.0903,0.05,0.8067,0.0168,0.045,-0.6265,0.0756,0.025,2.0252,0.0483,0.04,0.208,0.0924,0.04,1.3109,0.0021,0.015,-0.8599,0.0483,0.075,-0.3557,0.0441,0.075,-0.4118,0.0399,0.04,-0.0021,0.0567,0.03,0.8908,0.0357,0.15,-0.7619,0.0882,0.145,-0.3915,0.0588,0.04,0.4706,0.0294,0.0,0,0.0294,0.01,1.9412
AIG96103.1 ___virion spike glycoprotein precursor,0.063,0.095,-0.3366,0.0252,0.0,0.0,0.0504,0.055,-0.0833,0.0483,0.06,-0.1947,0.0567,0.01,4.6723,0.0903,0.05,0.8067,0.0168,0.045,-0.6265,0.0756,0.025,2.0252,0.0483,0.04,0.208,0.0924,0.04,1.3109,0.0021,0.015,-0.8599,0.0483,0.075,-0.3557,0.0441,0.075,-0.4118,0.0399,0.04,-0.0021,0.0567,0.03,0.8908,0.0357,0.15,-0.7619,0.0882,0.145,-0.3915,0.0588,0.04,0.4706,0.0294,0.0,0,0.0294,0.01,1.9412
AIG96112.1 ___virion spike glycoprotein precursor,0.063,0.095,-0.3366,0.0252,0.0,0.0,0.0504,0.055,-0.0833,0.0483,0.06,-0.1947,0.0567,0.01,4.6723,0.0903,0.05,0.8067,0.0168,0.045,-0.6265,0.0756,0.025,2.0252,0.0483,0.04,0.208,0.0924,0.04,1.3109,0.0021,0.015,-0.8599,0.0483,0.075,-0.3557,0.0441,0.075,-0.4118,0.0399,0.04,-0.0021,0.0567,0.03,0.8908,0.0357,0.15,-0.7619,0.0882,0.145,-0.3915,0.0588,0.04,0.4706,0.0294,0.0,0,0.0294,0.01,1.9412
AIG96121.1 ___virion spike glycoprotein precursor,0.063,0.095,-0.3366,0.0252,0.0,0.0,0.0504,0.055,-0.0833,0.0483,0.06,-0.1947,0.0567,0.01,4.6723,0.0903,0.05,0.8067,0.0168,0.045,-0.6265,0.0756,0.025,2.0252,0.0483,0.04,0.208,0.0924,0.04,1.3109,0.0021,0.015,-0.8599,0.0483,0.075,-0.3557,0.0441,0.075,-0.4118,0.0399,0.04,-0.0021,0.0567,0.03,0.8908,0.0357,0.15,-0.7619,0.0882,0.145,-0.3915,0.0588,0.04,0.4706,0.0294,0.0,0,0.0294,0.01,1.9412
AIG96130.1 ___virion spike glycoprotein precursor,0.063,0.095,-0.3366,0.0252,0.0,0.0,0.0504,0.055,-0.0833,0.0483,0.06,-0.1947,0.0567,0.01,4.6723,0.0903,0.05,0.8067,0.0168,0.045,-0.6265,0.0756,0.025,2.0252,0.0483,0.04,0.208,0.0924,0.04,1.3109,0.0021,0.015,-0.8599,0.0483,0.075,-0.3557,0.0441,0.075,-0.4118,0.0399,0.04,-0.0021,0.0567,0.03,0.8908,0.0357,0.15,-0.7619,0.0882,0.145,-0.3915,0.0588,0.04,0.4706,0.0294,0.0,0,0.0294,0.01,1.9412
AIG96139.1 ___virion spike glycoprotein precursor,0.063,0.095,-0.3366,0.0252,0.0,0.0,0.0504,0.055,-0.0833,0.0483,0.06,-0.1947,0.0567,0.01,4.6723,0.0903,0.05,0.8067,0.0168,0.045,-0.6265,0.0756,0.025,2.0252,0.0483,0.04,0.208,0.0924,0.04,1.3109,0.0021,0.015,-0.8599,0.0483,0.075,-0.3557,0.0441,0.075,-0.4118,0.0399,0.04,-0.0021,0.0567,0.03,0.8908,0.0357,0.15,-0.7619,0.0882,0.145,-0.3915,0.0588,0.04,0.4706,0.0294,0.0,0,0.0294,0.01,1.9412
AIG96148.1 ___virion spike glycoprotein precursor,0.063,0.095,-0.3366,0.0252,0.0,0.0,0.0504,0.055,-0.0833,0.0483,0.06,-0.1947,0.0567,0.01,4.6723,0.0903,0.05,0.8067,0.0168,0.045,-0.6265,0.0756,0.025,2.0252,0.0483,0.04,0.208,0.0924,0.04,1.3109,0.0021,0.015,-0.8599,0.0483,0.075,-0.3557,0.0441,0.075,-0.4118,0.0399,0.04,-0.0021,0.0567,0.03,0.8908,0.0357,0.15,-0.7619,0.0882,0.145,-0.3915,0.0588,0.04,0.4706,0.0294,0.0,0,0.0294,0.01,1.9412
AIG96157.1 ___virion spike glycoprotein precursor,0.063,0.095,-0.3366,0.0252,0.0,0.0,0.0504,0.055,-0.0833,0.0483,0.06,-0.1947,0.0567,0.01,4.6723,0.0903,0.05,0.8067,0.0168,0.045,-0.6265,0.0756,0.025,2.0252,0.0483,0.04,0.208,0.0924,0.04,1.3109,0.0021,0.015,-0.8599,0.0483,0.075,-0.3557,0.0441,0.075,-0.4118,0.0399,0.04,-0.0021,0.0567,0.03,0.8908,0.0357,0.15,-0.7619,0.0882,0.145,-0.3915,0.0588,0.04,0.4706,0.0294,0.0,0,0.0294,0.01,1.9412
AIG96166.1 ___virion spike glycoprotein precursor,0.063,0.095,-0.3366,0.0252,0.0,0.0,0.0504,0.055,-0.0833,0.0483,0.06,-0.1947,0.0567,0.01,4.6723,0.0903,0.05,0.8067,0.0168,0.045,-0.6265,0.0756,0.025,2.0252,0.0483,0.04,0.208,0.0924,0.04,1.3109,0.0021,0.015,-0.8599,0.0483,0.075,-0.3557,0.0441,0.075,-0.4118,0.0399,0.04,-0.0021,0.0567,0.03,0.8908,0.0357,0.15,-0.7619,0.0882,0.145,-0.3915,0.0588,0.04,0.4706,0.0294,0.0,0,0.0294,0.01,1.9412
AIG96175.1 ___virion spike glycoprotein precursor,0.063,0.095,-0.3366,0.0252,0.0,0.0,0.0504,0.055,-0.0833,0.0483,0.06,-0.1947,0.0567,0.01,4.6723,0.0903,0.05,0.8067,0.0168,0.045,-0.6265,0.0756,0.025,2.0252,0.0483,0.04,0.208,0.0924,0.04,1.3109,0.0021,0.015,-0.8599,0.0483,0.075,-0.3557,0.0441,0.075,-0.4118,0.0399,0.04,-0.0021,0.0567,0.03,0.8908,0.0357,0.15,-0.7619,0.0882,0.145,-0.3915,0.0588,0.04,0.4706,0.0294,0.0,0,0.0294,0.01,1.9412
AIG96184.1 ___virion spike glycoprotein precursor,0.063,0.095,-0.3366,0.0252,0.0,0.0,0.0504,0.055,-0.0833,0.0483,0.06,-0.1947,0.0567,0.01,4.6723,0.0903,0.05,0.8067,0.0168,0.045,-0.6265,0.0756,0.025,2.0252,0.0483,0.04,0.208,0.0924,0.04,1.3109,0.0021,0.015,-0.8599,0.0483,0.075,-0.3557,0.0441,0.075,-0.4118,0.0399,0.04,-0.0021,0.0567,0.03,0.8908,0.0357,0.15,-0.7619,0.0882,0.145,-0.3915,0.0588,0.04,0.4706,0.0294,0.0,0,0.0294,0.01,1.9412
AIG96193.1 ___virion spike glycoprotein precursor,0.063,0.095,-0.3366,0.0252,0.0,0.0,0.0504,0.055,-0.0833,0.0483,0.06,-0.1947,0.0567,0.01,4.6723,0.0903,0.05,0.8067,0.0168,0.045,-0.6265,0.0756,0.025,2.0252,0.0483,0.04,0.208,0.0924,0.04,1.3109,0.0021,0.015,-0.8599,0.0483,0.075,-0.3557,0.0441,0.075,-0.4118,0.0399,0.04,-0.0021,0.0567,0.03,0.8908,0.0357,0.15,-0.7619,0.0882,0.145,-0.3915,0.0588,0.04,0.4706,0.0294,0.0,0,0.0294,0.01,1.9412
AIG96202.1 ___virion spike glycoprotein precursor,0.063,0.095,-0.3366,0.0252,0.0,0.0,0.0504,0.055,-0.0833,0.0483,0.06,-0.1947,0.0567,0.01,4.6723,0.0903,0.05,0.8067,0.0168,0.045,-0.6265,0.0756,0.025,2.0252,0.0483,0.04,0.208,0.0924,0.04,1.3109,0.0021,0.015,-0.8599,0.0483,0.075,-0.3557,0.0441,0.075,-0.4118,0.0399,0.04,-0.0021,0.0567,0.03,0.8908,0.0357,0.15,-0.7619,0.0882,0.145,-0.3915,0.0588,0.04,0.4706,0.0294,0.0,0,0.0294,0.01,1.9412
AIG96211.1 ___virion spike glycoprotein precursor,0.063,0.095,-0.3366,0.0252,0.0,0.0,0.0504,0.055,-0.0833,0.0483,0.06,-0.1947,0.0567,0.01,4.6723,0.0903,0.05,0.8067,0.0168,0.045,-0.6265,0.0756,0.025,2.0252,0.0483,0.04,0.208,0.0924,0.04,1.3109,0.0021,0.015,-0.8599,0.0483,0.075,-0.3557,0.0441,0.075,-0.4118,0.0399,0.04,-0.0021,0.0567,0.03,0.8908,0.0357,0.15,-0.7619,0.0882,0.145,-0.3915,0.0588,0.04,0.4706,0.0294,0.0,0,0.0294,0.01,1.9412
AIG96220.1 ___virion spike glycoprotein precursor,0.063,0.095,-0.3366,0.0252,0.0,0.0,0.0504,0.055,-0.0833,0.0483,0.06,-0.1947,0.0567,0.01,4.6723,0.0903,0.05,0.8067,0.0168,0.045,-0.6265,0.0756,0.025,2.0252,0.0483,0.04,0.208,0.0924,0.04,1.3109,0.0021,0.015,-0.8599,0.0483,0.075,-0.3557,0.0441,0.075,-0.4118,0.0399,0.04,-0.0021,0.0567,0.03,0.8908,0.0357,0.15,-0.7619,0.0882,0.145,-0.3915,0.0588,0.04,0.4706,0.0294,0.0,0,0.0294,0.01,1.9412
