Naziv_proteina,molska_frakcija_A_uredjen,molska_frakcija_A_neuredjen,frakcijska_razlika_A,molska_frakcija_C_uredjen,molska_frakcija_C_neuredjen,frakcijska_razlika_C,molska_frakcija_D_uredjen,molska_frakcija_D_neuredjen,frakcijska_razlika_D,molska_frakcija_E_uredjen,molska_frakcija_E_neuredjen,frakcijska_razlika_E,molska_frakcija_F_uredjen,molska_frakcija_F_neuredjen,frakcijska_razlika_F,molska_frakcija_G_uredjen,molska_frakcija_G_neuredjen,frakcijska_razlika_G,molska_frakcija_H_uredjen,molska_frakcija_H_neuredjen,frakcijska_razlika_H,molska_frakcija_I_uredjen,molska_frakcija_I_neuredjen,frakcijska_razlika_I,molska_frakcija_K_uredjen,molska_frakcija_K_neuredjen,frakcijska_razlika_K,molska_frakcija_L_uredjen,molska_frakcija_L_neuredjen,frakcijska_razlika_L,molska_frakcija_M_uredjen,molska_frakcija_M_neuredjen,frakcijska_razlika_M,molska_frakcija_N_uredjen,molska_frakcija_N_neuredjen,frakcijska_razlika_N,molska_frakcija_P_uredjen,molska_frakcija_P_neuredjen,frakcijska_razlika_P,molska_frakcija_Q_uredjen,molska_frakcija_Q_neuredjen,frakcijska_razlika_Q,molska_frakcija_R_uredjen,molska_frakcija_R_neuredjen,frakcijska_razlika_R,molska_frakcija_S_uredjen,molska_frakcija_S_neuredjen,frakcijska_razlika_S,molska_frakcija_T_uredjen,molska_frakcija_T_neuredjen,frakcijska_razlika_T,molska_frakcija_V_uredjen,molska_frakcija_V_neuredjen,frakcijska_razlika_V,molska_frakcija_W_uredjen,molska_frakcija_W_neuredjen,frakcijska_razlika_W,molska_frakcija_Y_uredjen,molska_frakcija_Y_neuredjen,frakcijska_razlika_Y
AIE11899.1 ___virion spike glycoprotein precursor,0.0444,0.0281,0.5789,0.0178,0.0,0.0,0.0355,0.0163,1.1818,0.034,0.0178,0.9167,0.0399,0.003,12.5,0.0636,0.0148,3.3,0.0118,0.0133,-0.1111,0.0533,0.0074,6.2,0.034,0.0118,1.875,0.0651,0.0118,4.5,0.0015,0.0044,-0.6667,0.034,0.0222,0.5333,0.0311,0.0222,0.4,0.0281,0.0118,1.375,0.0399,0.0089,3.5,0.0251,0.0444,-0.4333,0.0621,0.0429,0.4483,0.0414,0.0118,2.5,0.0207,0.0,0,0.0207,0.003,6.0
AIE11908.1 ___virion spike glycoprotein precursor,0.0444,0.0281,0.5789,0.0178,0.0,0.0,0.0355,0.0163,1.1818,0.034,0.0178,0.9167,0.0399,0.003,12.5,0.0636,0.0148,3.3,0.0118,0.0133,-0.1111,0.0533,0.0074,6.2,0.034,0.0118,1.875,0.0651,0.0118,4.5,0.0015,0.0044,-0.6667,0.034,0.0222,0.5333,0.0311,0.0222,0.4,0.0281,0.0118,1.375,0.0399,0.0089,3.5,0.0251,0.0444,-0.4333,0.0621,0.0429,0.4483,0.0414,0.0118,2.5,0.0207,0.0,0,0.0207,0.003,6.0
AIE11917.1 ___virion spike glycoprotein precursor,0.0444,0.0281,0.5789,0.0178,0.0,0.0,0.0355,0.0163,1.1818,0.034,0.0178,0.9167,0.0399,0.003,12.5,0.0636,0.0148,3.3,0.0118,0.0133,-0.1111,0.0533,0.0074,6.2,0.034,0.0118,1.875,0.0651,0.0118,4.5,0.0015,0.0044,-0.6667,0.034,0.0222,0.5333,0.0311,0.0222,0.4,0.0281,0.0118,1.375,0.0399,0.0089,3.5,0.0251,0.0444,-0.4333,0.0621,0.0429,0.4483,0.0414,0.0118,2.5,0.0207,0.0,0,0.0207,0.003,6.0
AIG95887.1 ___virion spike glycoprotein precursor,0.0444,0.0281,0.5789,0.0178,0.0,0.0,0.0355,0.0163,1.1818,0.034,0.0178,0.9167,0.0399,0.003,12.5,0.0636,0.0148,3.3,0.0118,0.0133,-0.1111,0.0533,0.0074,6.2,0.034,0.0118,1.875,0.0651,0.0118,4.5,0.0015,0.0044,-0.6667,0.034,0.0222,0.5333,0.0311,0.0222,0.4,0.0281,0.0118,1.375,0.0399,0.0089,3.5,0.0251,0.0444,-0.4333,0.0621,0.0429,0.4483,0.0414,0.0118,2.5,0.0207,0.0,0,0.0207,0.003,6.0
AIG95896.1 ___virion spike glycoprotein precursor,0.0444,0.0281,0.5789,0.0178,0.0,0.0,0.0355,0.0163,1.1818,0.034,0.0178,0.9167,0.0399,0.003,12.5,0.0636,0.0148,3.3,0.0118,0.0133,-0.1111,0.0533,0.0074,6.2,0.034,0.0118,1.875,0.0651,0.0118,4.5,0.0015,0.0044,-0.6667,0.034,0.0222,0.5333,0.0311,0.0222,0.4,0.0281,0.0118,1.375,0.0399,0.0089,3.5,0.0251,0.0444,-0.4333,0.0621,0.0429,0.4483,0.0414,0.0118,2.5,0.0207,0.0,0,0.0207,0.003,6.0
AIG95905.1 ___virion spike glycoprotein precursor,0.0444,0.0281,0.5789,0.0178,0.0,0.0,0.0355,0.0163,1.1818,0.034,0.0178,0.9167,0.0399,0.003,12.5,0.0636,0.0148,3.3,0.0118,0.0133,-0.1111,0.0533,0.0074,6.2,0.034,0.0118,1.875,0.0651,0.0118,4.5,0.0015,0.0044,-0.6667,0.034,0.0222,0.5333,0.0311,0.0222,0.4,0.0281,0.0118,1.375,0.0399,0.0089,3.5,0.0251,0.0444,-0.4333,0.0621,0.0429,0.4483,0.0414,0.0118,2.5,0.0207,0.0,0,0.0207,0.003,6.0
AIG95914.1 ___virion spike glycoprotein precursor,0.0444,0.0281,0.5789,0.0178,0.0,0.0,0.0355,0.0163,1.1818,0.034,0.0178,0.9167,0.0399,0.003,12.5,0.0636,0.0148,3.3,0.0118,0.0133,-0.1111,0.0533,0.0074,6.2,0.034,0.0118,1.875,0.0651,0.0118,4.5,0.0015,0.0044,-0.6667,0.034,0.0222,0.5333,0.0311,0.0222,0.4,0.0281,0.0118,1.375,0.0399,0.0089,3.5,0.0251,0.0444,-0.4333,0.0621,0.0429,0.4483,0.0414,0.0118,2.5,0.0207,0.0,0,0.0207,0.003,6.0
AIG95923.1 ___virion spike glycoprotein precursor,0.0444,0.0281,0.5789,0.0178,0.0,0.0,0.0355,0.0163,1.1818,0.034,0.0178,0.9167,0.0399,0.003,12.5,0.0636,0.0148,3.3,0.0118,0.0133,-0.1111,0.0533,0.0074,6.2,0.034,0.0118,1.875,0.0651,0.0118,4.5,0.0015,0.0044,-0.6667,0.034,0.0222,0.5333,0.0311,0.0222,0.4,0.0281,0.0118,1.375,0.0399,0.0089,3.5,0.0251,0.0444,-0.4333,0.0621,0.0429,0.4483,0.0414,0.0118,2.5,0.0207,0.0,0,0.0207,0.003,6.0
AIG95932.1 ___virion spike glycoprotein precursor,0.0444,0.0281,0.5789,0.0178,0.0,0.0,0.0355,0.0163,1.1818,0.034,0.0178,0.9167,0.0399,0.003,12.5,0.0636,0.0148,3.3,0.0118,0.0133,-0.1111,0.0533,0.0074,6.2,0.034,0.0118,1.875,0.0651,0.0118,4.5,0.0015,0.0044,-0.6667,0.034,0.0222,0.5333,0.0311,0.0222,0.4,0.0281,0.0118,1.375,0.0399,0.0089,3.5,0.0251,0.0444,-0.4333,0.0621,0.0429,0.4483,0.0414,0.0118,2.5,0.0207,0.0,0,0.0207,0.003,6.0
AIG95941.1 ___virion spike glycoprotein precursor,0.0444,0.0281,0.5789,0.0178,0.0,0.0,0.0355,0.0163,1.1818,0.034,0.0178,0.9167,0.0399,0.003,12.5,0.0636,0.0148,3.3,0.0118,0.0133,-0.1111,0.0533,0.0074,6.2,0.034,0.0118,1.875,0.0651,0.0118,4.5,0.0015,0.0044,-0.6667,0.034,0.0222,0.5333,0.0311,0.0222,0.4,0.0281,0.0118,1.375,0.0399,0.0089,3.5,0.0251,0.0444,-0.4333,0.0621,0.0429,0.4483,0.0414,0.0118,2.5,0.0207,0.0,0,0.0207,0.003,6.0
AIG95950.1 ___virion spike glycoprotein precursor,0.0444,0.0281,0.5789,0.0178,0.0,0.0,0.0355,0.0163,1.1818,0.034,0.0178,0.9167,0.0399,0.003,12.5,0.0636,0.0148,3.3,0.0118,0.0133,-0.1111,0.0533,0.0074,6.2,0.034,0.0118,1.875,0.0651,0.0118,4.5,0.0015,0.0044,-0.6667,0.034,0.0222,0.5333,0.0311,0.0222,0.4,0.0281,0.0118,1.375,0.0399,0.0089,3.5,0.0251,0.0444,-0.4333,0.0621,0.0429,0.4483,0.0414,0.0118,2.5,0.0207,0.0,0,0.0207,0.003,6.0
AIG95959.1 ___virion spike glycoprotein precursor,0.0444,0.0281,0.5789,0.0178,0.0,0.0,0.0355,0.0163,1.1818,0.034,0.0178,0.9167,0.0399,0.003,12.5,0.0636,0.0148,3.3,0.0118,0.0133,-0.1111,0.0533,0.0074,6.2,0.034,0.0118,1.875,0.0651,0.0118,4.5,0.0015,0.0044,-0.6667,0.034,0.0222,0.5333,0.0311,0.0222,0.4,0.0281,0.0118,1.375,0.0399,0.0089,3.5,0.0251,0.0444,-0.4333,0.0621,0.0429,0.4483,0.0414,0.0118,2.5,0.0207,0.0,0,0.0207,0.003,6.0
AIG95968.1 ___virion spike glycoprotein precursor,0.0444,0.0281,0.5789,0.0178,0.0,0.0,0.0355,0.0163,1.1818,0.034,0.0178,0.9167,0.0399,0.003,12.5,0.0636,0.0148,3.3,0.0118,0.0133,-0.1111,0.0533,0.0074,6.2,0.034,0.0118,1.875,0.0651,0.0118,4.5,0.0015,0.0044,-0.6667,0.034,0.0222,0.5333,0.0311,0.0222,0.4,0.0281,0.0118,1.375,0.0399,0.0089,3.5,0.0251,0.0444,-0.4333,0.0621,0.0429,0.4483,0.0414,0.0118,2.5,0.0207,0.0,0,0.0207,0.003,6.0
AIG95977.1 ___virion spike glycoprotein precursor,0.0444,0.0281,0.5789,0.0178,0.0,0.0,0.0355,0.0163,1.1818,0.034,0.0178,0.9167,0.0399,0.003,12.5,0.0636,0.0148,3.3,0.0118,0.0133,-0.1111,0.0533,0.0074,6.2,0.034,0.0118,1.875,0.0651,0.0118,4.5,0.0015,0.0044,-0.6667,0.034,0.0222,0.5333,0.0311,0.0222,0.4,0.0281,0.0118,1.375,0.0399,0.0089,3.5,0.0251,0.0444,-0.4333,0.0621,0.0429,0.4483,0.0414,0.0118,2.5,0.0207,0.0,0,0.0207,0.003,6.0
AIG95986.1 ___virion spike glycoprotein precursor,0.0444,0.0281,0.5789,0.0178,0.0,0.0,0.0355,0.0163,1.1818,0.034,0.0178,0.9167,0.0399,0.003,12.5,0.0636,0.0148,3.3,0.0118,0.0133,-0.1111,0.0533,0.0074,6.2,0.034,0.0118,1.875,0.0651,0.0118,4.5,0.0015,0.0044,-0.6667,0.034,0.0222,0.5333,0.0311,0.0222,0.4,0.0281,0.0118,1.375,0.0399,0.0089,3.5,0.0251,0.0444,-0.4333,0.0621,0.0429,0.4483,0.0414,0.0118,2.5,0.0207,0.0,0,0.0207,0.003,6.0
AIG95995.1 ___virion spike glycoprotein precursor,0.0444,0.0281,0.5789,0.0178,0.0,0.0,0.0355,0.0163,1.1818,0.034,0.0178,0.9167,0.0399,0.003,12.5,0.0636,0.0148,3.3,0.0118,0.0133,-0.1111,0.0533,0.0074,6.2,0.034,0.0118,1.875,0.0651,0.0118,4.5,0.0015,0.0044,-0.6667,0.034,0.0222,0.5333,0.0311,0.0222,0.4,0.0281,0.0118,1.375,0.0399,0.0089,3.5,0.0251,0.0444,-0.4333,0.0621,0.0429,0.4483,0.0414,0.0118,2.5,0.0207,0.0,0,0.0207,0.003,6.0
AIG96004.1 ___virion spike glycoprotein precursor,0.0444,0.0281,0.5789,0.0178,0.0,0.0,0.0355,0.0163,1.1818,0.034,0.0178,0.9167,0.0399,0.003,12.5,0.0636,0.0148,3.3,0.0118,0.0133,-0.1111,0.0533,0.0074,6.2,0.034,0.0118,1.875,0.0651,0.0118,4.5,0.0015,0.0044,-0.6667,0.034,0.0222,0.5333,0.0311,0.0222,0.4,0.0281,0.0118,1.375,0.0399,0.0089,3.5,0.0251,0.0444,-0.4333,0.0621,0.0429,0.4483,0.0414,0.0118,2.5,0.0207,0.0,0,0.0207,0.003,6.0
AIG96013.1 ___virion spike glycoprotein precursor,0.0444,0.0281,0.5789,0.0178,0.0,0.0,0.0355,0.0163,1.1818,0.034,0.0178,0.9167,0.0399,0.003,12.5,0.0636,0.0148,3.3,0.0118,0.0133,-0.1111,0.0533,0.0074,6.2,0.034,0.0118,1.875,0.0651,0.0118,4.5,0.0015,0.0044,-0.6667,0.034,0.0222,0.5333,0.0311,0.0222,0.4,0.0281,0.0118,1.375,0.0399,0.0089,3.5,0.0251,0.0444,-0.4333,0.0621,0.0429,0.4483,0.0414,0.0118,2.5,0.0207,0.0,0,0.0207,0.003,6.0
AIG96022.1 ___virion spike glycoprotein precursor,0.0444,0.0281,0.5789,0.0178,0.0,0.0,0.0355,0.0163,1.1818,0.034,0.0178,0.9167,0.0399,0.003,12.5,0.0636,0.0148,3.3,0.0118,0.0133,-0.1111,0.0533,0.0074,6.2,0.034,0.0118,1.875,0.0651,0.0118,4.5,0.0015,0.0044,-0.6667,0.034,0.0222,0.5333,0.0311,0.0222,0.4,0.0281,0.0118,1.375,0.0399,0.0089,3.5,0.0251,0.0444,-0.4333,0.0621,0.0429,0.4483,0.0414,0.0118,2.5,0.0207,0.0,0,0.0207,0.003,6.0
AIG96031.1 ___virion spike glycoprotein precursor,0.0444,0.0281,0.5789,0.0178,0.0,0.0,0.0355,0.0163,1.1818,0.034,0.0178,0.9167,0.0399,0.003,12.5,0.0636,0.0148,3.3,0.0118,0.0133,-0.1111,0.0533,0.0074,6.2,0.034,0.0118,1.875,0.0651,0.0118,4.5,0.0015,0.0044,-0.6667,0.034,0.0222,0.5333,0.0311,0.0222,0.4,0.0281,0.0118,1.375,0.0399,0.0089,3.5,0.0251,0.0444,-0.4333,0.0621,0.0429,0.4483,0.0414,0.0118,2.5,0.0207,0.0,0,0.0207,0.003,6.0
AIG96040.1 ___virion spike glycoprotein precursor,0.0444,0.0281,0.5789,0.0178,0.0,0.0,0.0355,0.0163,1.1818,0.034,0.0178,0.9167,0.0399,0.003,12.5,0.0636,0.0148,3.3,0.0118,0.0133,-0.1111,0.0533,0.0074,6.2,0.034,0.0118,1.875,0.0651,0.0118,4.5,0.0015,0.0044,-0.6667,0.034,0.0222,0.5333,0.0311,0.0222,0.4,0.0281,0.0118,1.375,0.0399,0.0089,3.5,0.0251,0.0444,-0.4333,0.0621,0.0429,0.4483,0.0414,0.0118,2.5,0.0207,0.0,0,0.0207,0.003,6.0
AIG96049.1 ___virion spike glycoprotein precursor,0.0444,0.0281,0.5789,0.0178,0.0,0.0,0.0355,0.0163,1.1818,0.034,0.0178,0.9167,0.0399,0.003,12.5,0.0636,0.0148,3.3,0.0118,0.0133,-0.1111,0.0533,0.0074,6.2,0.034,0.0118,1.875,0.0651,0.0118,4.5,0.0015,0.0044,-0.6667,0.034,0.0222,0.5333,0.0311,0.0222,0.4,0.0281,0.0118,1.375,0.0399,0.0089,3.5,0.0251,0.0444,-0.4333,0.0621,0.0429,0.4483,0.0414,0.0118,2.5,0.0207,0.0,0,0.0207,0.003,6.0
AIG96058.1 ___virion spike glycoprotein precursor,0.0444,0.0281,0.5789,0.0178,0.0,0.0,0.0355,0.0163,1.1818,0.034,0.0178,0.9167,0.0399,0.003,12.5,0.0636,0.0148,3.3,0.0118,0.0133,-0.1111,0.0533,0.0074,6.2,0.034,0.0118,1.875,0.0651,0.0118,4.5,0.0015,0.0044,-0.6667,0.034,0.0222,0.5333,0.0311,0.0222,0.4,0.0281,0.0118,1.375,0.0399,0.0089,3.5,0.0251,0.0444,-0.4333,0.0621,0.0429,0.4483,0.0414,0.0118,2.5,0.0207,0.0,0,0.0207,0.003,6.0
AIG96067.1 ___virion spike glycoprotein precursor,0.0444,0.0281,0.5789,0.0178,0.0,0.0,0.0355,0.0163,1.1818,0.034,0.0178,0.9167,0.0399,0.003,12.5,0.0636,0.0148,3.3,0.0118,0.0133,-0.1111,0.0533,0.0074,6.2,0.034,0.0118,1.875,0.0651,0.0118,4.5,0.0015,0.0044,-0.6667,0.034,0.0222,0.5333,0.0311,0.0222,0.4,0.0281,0.0118,1.375,0.0399,0.0089,3.5,0.0251,0.0444,-0.4333,0.0621,0.0429,0.4483,0.0414,0.0118,2.5,0.0207,0.0,0,0.0207,0.003,6.0
AIG96076.1 ___virion spike glycoprotein precursor,0.0444,0.0281,0.5789,0.0178,0.0,0.0,0.0355,0.0163,1.1818,0.034,0.0178,0.9167,0.0399,0.003,12.5,0.0636,0.0148,3.3,0.0118,0.0133,-0.1111,0.0533,0.0074,6.2,0.034,0.0118,1.875,0.0651,0.0118,4.5,0.0015,0.0044,-0.6667,0.034,0.0222,0.5333,0.0311,0.0222,0.4,0.0281,0.0118,1.375,0.0399,0.0089,3.5,0.0251,0.0444,-0.4333,0.0621,0.0429,0.4483,0.0414,0.0118,2.5,0.0207,0.0,0,0.0207,0.003,6.0
AIG96085.1 ___virion spike glycoprotein precursor,0.0444,0.0281,0.5789,0.0178,0.0,0.0,0.0355,0.0163,1.1818,0.034,0.0178,0.9167,0.0399,0.003,12.5,0.0636,0.0148,3.3,0.0118,0.0133,-0.1111,0.0533,0.0074,6.2,0.034,0.0118,1.875,0.0651,0.0118,4.5,0.0015,0.0044,-0.6667,0.034,0.0222,0.5333,0.0311,0.0222,0.4,0.0281,0.0118,1.375,0.0399,0.0089,3.5,0.0251,0.0444,-0.4333,0.0621,0.0429,0.4483,0.0414,0.0118,2.5,0.0207,0.0,0,0.0207,0.003,6.0
AIG96094.1 ___virion spike glycoprotein precursor,0.0444,0.0281,0.5789,0.0178,0.0,0.0,0.0355,0.0163,1.1818,0.034,0.0178,0.9167,0.0399,0.003,12.5,0.0636,0.0148,3.3,0.0118,0.0133,-0.1111,0.0533,0.0074,6.2,0.034,0.0118,1.875,0.0651,0.0118,4.5,0.0015,0.0044,-0.6667,0.034,0.0222,0.5333,0.0311,0.0222,0.4,0.0281,0.0118,1.375,0.0399,0.0089,3.5,0.0251,0.0444,-0.4333,0.0621,0.0429,0.4483,0.0414,0.0118,2.5,0.0207,0.0,0,0.0207,0.003,6.0
AIG96103.1 ___virion spike glycoprotein precursor,0.0444,0.0281,0.5789,0.0178,0.0,0.0,0.0355,0.0163,1.1818,0.034,0.0178,0.9167,0.0399,0.003,12.5,0.0636,0.0148,3.3,0.0118,0.0133,-0.1111,0.0533,0.0074,6.2,0.034,0.0118,1.875,0.0651,0.0118,4.5,0.0015,0.0044,-0.6667,0.034,0.0222,0.5333,0.0311,0.0222,0.4,0.0281,0.0118,1.375,0.0399,0.0089,3.5,0.0251,0.0444,-0.4333,0.0621,0.0429,0.4483,0.0414,0.0118,2.5,0.0207,0.0,0,0.0207,0.003,6.0
AIG96112.1 ___virion spike glycoprotein precursor,0.0444,0.0281,0.5789,0.0178,0.0,0.0,0.0355,0.0163,1.1818,0.034,0.0178,0.9167,0.0399,0.003,12.5,0.0636,0.0148,3.3,0.0118,0.0133,-0.1111,0.0533,0.0074,6.2,0.034,0.0118,1.875,0.0651,0.0118,4.5,0.0015,0.0044,-0.6667,0.034,0.0222,0.5333,0.0311,0.0222,0.4,0.0281,0.0118,1.375,0.0399,0.0089,3.5,0.0251,0.0444,-0.4333,0.0621,0.0429,0.4483,0.0414,0.0118,2.5,0.0207,0.0,0,0.0207,0.003,6.0
AIG96121.1 ___virion spike glycoprotein precursor,0.0444,0.0281,0.5789,0.0178,0.0,0.0,0.0355,0.0163,1.1818,0.034,0.0178,0.9167,0.0399,0.003,12.5,0.0636,0.0148,3.3,0.0118,0.0133,-0.1111,0.0533,0.0074,6.2,0.034,0.0118,1.875,0.0651,0.0118,4.5,0.0015,0.0044,-0.6667,0.034,0.0222,0.5333,0.0311,0.0222,0.4,0.0281,0.0118,1.375,0.0399,0.0089,3.5,0.0251,0.0444,-0.4333,0.0621,0.0429,0.4483,0.0414,0.0118,2.5,0.0207,0.0,0,0.0207,0.003,6.0
AIG96130.1 ___virion spike glycoprotein precursor,0.0444,0.0281,0.5789,0.0178,0.0,0.0,0.0355,0.0163,1.1818,0.034,0.0178,0.9167,0.0399,0.003,12.5,0.0636,0.0148,3.3,0.0118,0.0133,-0.1111,0.0533,0.0074,6.2,0.034,0.0118,1.875,0.0651,0.0118,4.5,0.0015,0.0044,-0.6667,0.034,0.0222,0.5333,0.0311,0.0222,0.4,0.0281,0.0118,1.375,0.0399,0.0089,3.5,0.0251,0.0444,-0.4333,0.0621,0.0429,0.4483,0.0414,0.0118,2.5,0.0207,0.0,0,0.0207,0.003,6.0
AIG96139.1 ___virion spike glycoprotein precursor,0.0444,0.0281,0.5789,0.0178,0.0,0.0,0.0355,0.0163,1.1818,0.034,0.0178,0.9167,0.0399,0.003,12.5,0.0636,0.0148,3.3,0.0118,0.0133,-0.1111,0.0533,0.0074,6.2,0.034,0.0118,1.875,0.0651,0.0118,4.5,0.0015,0.0044,-0.6667,0.034,0.0222,0.5333,0.0311,0.0222,0.4,0.0281,0.0118,1.375,0.0399,0.0089,3.5,0.0251,0.0444,-0.4333,0.0621,0.0429,0.4483,0.0414,0.0118,2.5,0.0207,0.0,0,0.0207,0.003,6.0
AIG96148.1 ___virion spike glycoprotein precursor,0.0444,0.0281,0.5789,0.0178,0.0,0.0,0.0355,0.0163,1.1818,0.034,0.0178,0.9167,0.0399,0.003,12.5,0.0636,0.0148,3.3,0.0118,0.0133,-0.1111,0.0533,0.0074,6.2,0.034,0.0118,1.875,0.0651,0.0118,4.5,0.0015,0.0044,-0.6667,0.034,0.0222,0.5333,0.0311,0.0222,0.4,0.0281,0.0118,1.375,0.0399,0.0089,3.5,0.0251,0.0444,-0.4333,0.0621,0.0429,0.4483,0.0414,0.0118,2.5,0.0207,0.0,0,0.0207,0.003,6.0
AIG96157.1 ___virion spike glycoprotein precursor,0.0444,0.0281,0.5789,0.0178,0.0,0.0,0.0355,0.0163,1.1818,0.034,0.0178,0.9167,0.0399,0.003,12.5,0.0636,0.0148,3.3,0.0118,0.0133,-0.1111,0.0533,0.0074,6.2,0.034,0.0118,1.875,0.0651,0.0118,4.5,0.0015,0.0044,-0.6667,0.034,0.0222,0.5333,0.0311,0.0222,0.4,0.0281,0.0118,1.375,0.0399,0.0089,3.5,0.0251,0.0444,-0.4333,0.0621,0.0429,0.4483,0.0414,0.0118,2.5,0.0207,0.0,0,0.0207,0.003,6.0
AIG96166.1 ___virion spike glycoprotein precursor,0.0444,0.0281,0.5789,0.0178,0.0,0.0,0.0355,0.0163,1.1818,0.034,0.0178,0.9167,0.0399,0.003,12.5,0.0636,0.0148,3.3,0.0118,0.0133,-0.1111,0.0533,0.0074,6.2,0.034,0.0118,1.875,0.0651,0.0118,4.5,0.0015,0.0044,-0.6667,0.034,0.0222,0.5333,0.0311,0.0222,0.4,0.0281,0.0118,1.375,0.0399,0.0089,3.5,0.0251,0.0444,-0.4333,0.0621,0.0429,0.4483,0.0414,0.0118,2.5,0.0207,0.0,0,0.0207,0.003,6.0
AIG96175.1 ___virion spike glycoprotein precursor,0.0444,0.0281,0.5789,0.0178,0.0,0.0,0.0355,0.0163,1.1818,0.034,0.0178,0.9167,0.0399,0.003,12.5,0.0636,0.0148,3.3,0.0118,0.0133,-0.1111,0.0533,0.0074,6.2,0.034,0.0118,1.875,0.0651,0.0118,4.5,0.0015,0.0044,-0.6667,0.034,0.0222,0.5333,0.0311,0.0222,0.4,0.0281,0.0118,1.375,0.0399,0.0089,3.5,0.0251,0.0444,-0.4333,0.0621,0.0429,0.4483,0.0414,0.0118,2.5,0.0207,0.0,0,0.0207,0.003,6.0
AIG96184.1 ___virion spike glycoprotein precursor,0.0444,0.0281,0.5789,0.0178,0.0,0.0,0.0355,0.0163,1.1818,0.034,0.0178,0.9167,0.0399,0.003,12.5,0.0636,0.0148,3.3,0.0118,0.0133,-0.1111,0.0533,0.0074,6.2,0.034,0.0118,1.875,0.0651,0.0118,4.5,0.0015,0.0044,-0.6667,0.034,0.0222,0.5333,0.0311,0.0222,0.4,0.0281,0.0118,1.375,0.0399,0.0089,3.5,0.0251,0.0444,-0.4333,0.0621,0.0429,0.4483,0.0414,0.0118,2.5,0.0207,0.0,0,0.0207,0.003,6.0
AIG96193.1 ___virion spike glycoprotein precursor,0.0444,0.0281,0.5789,0.0178,0.0,0.0,0.0355,0.0163,1.1818,0.034,0.0178,0.9167,0.0399,0.003,12.5,0.0636,0.0148,3.3,0.0118,0.0133,-0.1111,0.0533,0.0074,6.2,0.034,0.0118,1.875,0.0651,0.0118,4.5,0.0015,0.0044,-0.6667,0.034,0.0222,0.5333,0.0311,0.0222,0.4,0.0281,0.0118,1.375,0.0399,0.0089,3.5,0.0251,0.0444,-0.4333,0.0621,0.0429,0.4483,0.0414,0.0118,2.5,0.0207,0.0,0,0.0207,0.003,6.0
AIG96202.1 ___virion spike glycoprotein precursor,0.0444,0.0281,0.5789,0.0178,0.0,0.0,0.0355,0.0163,1.1818,0.034,0.0178,0.9167,0.0399,0.003,12.5,0.0636,0.0148,3.3,0.0118,0.0133,-0.1111,0.0533,0.0074,6.2,0.034,0.0118,1.875,0.0651,0.0118,4.5,0.0015,0.0044,-0.6667,0.034,0.0222,0.5333,0.0311,0.0222,0.4,0.0281,0.0118,1.375,0.0399,0.0089,3.5,0.0251,0.0444,-0.4333,0.0621,0.0429,0.4483,0.0414,0.0118,2.5,0.0207,0.0,0,0.0207,0.003,6.0
AIG96211.1 ___virion spike glycoprotein precursor,0.0444,0.0281,0.5789,0.0178,0.0,0.0,0.0355,0.0163,1.1818,0.034,0.0178,0.9167,0.0399,0.003,12.5,0.0636,0.0148,3.3,0.0118,0.0133,-0.1111,0.0533,0.0074,6.2,0.034,0.0118,1.875,0.0651,0.0118,4.5,0.0015,0.0044,-0.6667,0.034,0.0222,0.5333,0.0311,0.0222,0.4,0.0281,0.0118,1.375,0.0399,0.0089,3.5,0.0251,0.0444,-0.4333,0.0621,0.0429,0.4483,0.0414,0.0118,2.5,0.0207,0.0,0,0.0207,0.003,6.0
AIG96220.1 ___virion spike glycoprotein precursor,0.0444,0.0281,0.5789,0.0178,0.0,0.0,0.0355,0.0163,1.1818,0.034,0.0178,0.9167,0.0399,0.003,12.5,0.0636,0.0148,3.3,0.0118,0.0133,-0.1111,0.0533,0.0074,6.2,0.034,0.0118,1.875,0.0651,0.0118,4.5,0.0015,0.0044,-0.6667,0.034,0.0222,0.5333,0.0311,0.0222,0.4,0.0281,0.0118,1.375,0.0399,0.0089,3.5,0.0251,0.0444,-0.4333,0.0621,0.0429,0.4483,0.0414,0.0118,2.5,0.0207,0.0,0,0.0207,0.003,6.0
AIG96229.1 ___virion spike glycoprotein precursor,0.0444,0.0281,0.5789,0.0178,0.0,0.0,0.0355,0.0163,1.1818,0.034,0.0178,0.9167,0.0399,0.003,12.5,0.0636,0.0148,3.3,0.0118,0.0133,-0.1111,0.0533,0.0074,6.2,0.034,0.0118,1.875,0.0651,0.0118,4.5,0.0015,0.0044,-0.6667,0.034,0.0222,0.5333,0.0311,0.0222,0.4,0.0281,0.0118,1.375,0.0399,0.0089,3.5,0.0251,0.0444,-0.4333,0.0621,0.0429,0.4483,0.0414,0.0118,2.5,0.0207,0.0,0,0.0207,0.003,6.0
